"","Units","scenario","region","sector","year","value"
"388","1975$/kg","Baseline","Africa_Western","Pork",2060,1.41798
"389","1975$/kg","Baseline","Africa_Western","Pork",2065,1.52906
"390","1975$/kg","Baseline","Africa_Western","Pork",2070,1.64101
"391","1975$/kg","Baseline","Africa_Western","Pork",2075,1.73762
"392","1975$/kg","Baseline","Africa_Western","Pork",2080,1.84211
"393","1975$/kg","Baseline","Africa_Western","Pork",2085,1.84557
"394","1975$/kg","Baseline","Africa_Western","Pork",2090,1.84588
"395","1975$/kg","Baseline","Africa_Western","Pork",2095,1.84652
"396","1975$/kg","Baseline","Africa_Western","Pork",2100,1.84594
"397","1975$/kg","Baseline","Africa_Western","Poultry",1975,1.0008
"398","1975$/kg","Baseline","Africa_Western","Poultry",1990,0.781194
"399","1975$/kg","Baseline","Africa_Western","Poultry",2005,0.619701
"400","1975$/kg","Baseline","Africa_Western","Poultry",2010,0.484991
"401","1975$/kg","Baseline","Africa_Western","Poultry",2015,0.47289
"402","1975$/kg","Baseline","Africa_Western","Poultry",2020,0.489322
"403","1975$/kg","Baseline","Africa_Western","Poultry",2025,0.529151
"404","1975$/kg","Baseline","Africa_Western","Poultry",2030,0.558852
"405","1975$/kg","Baseline","Africa_Western","Poultry",2035,0.600067
"406","1975$/kg","Baseline","Africa_Western","Poultry",2040,0.67772
"407","1975$/kg","Baseline","Africa_Western","Poultry",2045,0.766304
"408","1975$/kg","Baseline","Africa_Western","Poultry",2050,0.87097
"409","1975$/kg","Baseline","Africa_Western","Poultry",2055,0.955237
"410","1975$/kg","Baseline","Africa_Western","Poultry",2060,1.04297
"411","1975$/kg","Baseline","Africa_Western","Poultry",2065,1.13291
"412","1975$/kg","Baseline","Africa_Western","Poultry",2070,1.22335
"413","1975$/kg","Baseline","Africa_Western","Poultry",2075,1.29975
"414","1975$/kg","Baseline","Africa_Western","Poultry",2080,1.38412
"415","1975$/kg","Baseline","Africa_Western","Poultry",2085,1.3907
"416","1975$/kg","Baseline","Africa_Western","Poultry",2090,1.38802
"417","1975$/kg","Baseline","Africa_Western","Poultry",2095,1.38799
"418","1975$/kg","Baseline","Africa_Western","Poultry",2100,1.3876
"419","1975$/kg","Baseline","Africa_Western","SheepGoat",1975,4.25982
"420","1975$/kg","Baseline","Africa_Western","SheepGoat",1990,1.96332
"421","1975$/kg","Baseline","Africa_Western","SheepGoat",2005,1.95393
"422","1975$/kg","Baseline","Africa_Western","SheepGoat",2010,1.91161
"423","1975$/kg","Baseline","Africa_Western","SheepGoat",2015,1.88375
"424","1975$/kg","Baseline","Africa_Western","SheepGoat",2020,1.90037
"425","1975$/kg","Baseline","Africa_Western","SheepGoat",2025,2.0547
"426","1975$/kg","Baseline","Africa_Western","SheepGoat",2030,2.19706
"427","1975$/kg","Baseline","Africa_Western","SheepGoat",2035,2.37902
"428","1975$/kg","Baseline","Africa_Western","SheepGoat",2040,2.79691
"429","1975$/kg","Baseline","Africa_Western","SheepGoat",2045,3.317
"430","1975$/kg","Baseline","Africa_Western","SheepGoat",2050,3.91142
"431","1975$/kg","Baseline","Africa_Western","SheepGoat",2055,4.33134
"432","1975$/kg","Baseline","Africa_Western","SheepGoat",2060,4.697
"433","1975$/kg","Baseline","Africa_Western","SheepGoat",2065,5.03348
"434","1975$/kg","Baseline","Africa_Western","SheepGoat",2070,5.35462
"435","1975$/kg","Baseline","Africa_Western","SheepGoat",2075,5.59957
"436","1975$/kg","Baseline","Africa_Western","SheepGoat",2080,5.8686
"437","1975$/kg","Baseline","Africa_Western","SheepGoat",2085,5.94142
"438","1975$/kg","Baseline","Africa_Western","SheepGoat",2090,5.93859
"439","1975$/kg","Baseline","Africa_Western","SheepGoat",2095,5.9559
"440","1975$/kg","Baseline","Africa_Western","SheepGoat",2100,5.9758
"441","1975$/kg","Baseline","Argentina","Beef",1975,3.97065
"442","1975$/kg","Baseline","Argentina","Beef",1990,1.41507
"443","1975$/kg","Baseline","Argentina","Beef",2005,1.17088
"444","1975$/kg","Baseline","Argentina","Beef",2010,1.20088
"445","1975$/kg","Baseline","Argentina","Beef",2015,1.30787
"446","1975$/kg","Baseline","Argentina","Beef",2020,1.3412
"447","1975$/kg","Baseline","Argentina","Beef",2025,1.4398
"448","1975$/kg","Baseline","Argentina","Beef",2030,1.53027
"449","1975$/kg","Baseline","Argentina","Beef",2035,1.67614
"450","1975$/kg","Baseline","Argentina","Beef",2040,1.90229
"451","1975$/kg","Baseline","Argentina","Beef",2045,2.13063
"452","1975$/kg","Baseline","Argentina","Beef",2050,2.39589
"453","1975$/kg","Baseline","Argentina","Beef",2055,2.61747
"454","1975$/kg","Baseline","Argentina","Beef",2060,2.86857
"455","1975$/kg","Baseline","Argentina","Beef",2065,3.1403
"456","1975$/kg","Baseline","Argentina","Beef",2070,3.41127
"457","1975$/kg","Baseline","Argentina","Beef",2075,3.63562
"458","1975$/kg","Baseline","Argentina","Beef",2080,3.86555
"459","1975$/kg","Baseline","Argentina","Beef",2085,3.8544
"460","1975$/kg","Baseline","Argentina","Beef",2090,3.84157
"461","1975$/kg","Baseline","Argentina","Beef",2095,3.84052
"462","1975$/kg","Baseline","Argentina","Beef",2100,3.84204
"463","1975$/kg","Baseline","Argentina","Dairy",1975,0.217322
"464","1975$/kg","Baseline","Argentina","Dairy",1990,0.113332
"465","1975$/kg","Baseline","Argentina","Dairy",2005,0.100375
"466","1975$/kg","Baseline","Argentina","Dairy",2010,0.0958339
"467","1975$/kg","Baseline","Argentina","Dairy",2015,0.104222
"468","1975$/kg","Baseline","Argentina","Dairy",2020,0.105302
"469","1975$/kg","Baseline","Argentina","Dairy",2025,0.108535
"470","1975$/kg","Baseline","Argentina","Dairy",2030,0.11131
"471","1975$/kg","Baseline","Argentina","Dairy",2035,0.116123
"472","1975$/kg","Baseline","Argentina","Dairy",2040,0.123877
"473","1975$/kg","Baseline","Argentina","Dairy",2045,0.131838
"474","1975$/kg","Baseline","Argentina","Dairy",2050,0.141202
"475","1975$/kg","Baseline","Argentina","Dairy",2055,0.148991
"476","1975$/kg","Baseline","Argentina","Dairy",2060,0.157824
"477","1975$/kg","Baseline","Argentina","Dairy",2065,0.167445
"478","1975$/kg","Baseline","Argentina","Dairy",2070,0.177208
"479","1975$/kg","Baseline","Argentina","Dairy",2075,0.18543
"480","1975$/kg","Baseline","Argentina","Dairy",2080,0.194047
"481","1975$/kg","Baseline","Argentina","Dairy",2085,0.193894
"482","1975$/kg","Baseline","Argentina","Dairy",2090,0.193579
"483","1975$/kg","Baseline","Argentina","Dairy",2095,0.193616
"484","1975$/kg","Baseline","Argentina","Dairy",2100,0.193692
"485","1975$/kg","Baseline","Argentina","Pork",1975,0.82944
"486","1975$/kg","Baseline","Argentina","Pork",1990,0.717242
"487","1975$/kg","Baseline","Argentina","Pork",2005,0.611252
"488","1975$/kg","Baseline","Argentina","Pork",2010,0.618881
"489","1975$/kg","Baseline","Argentina","Pork",2015,0.7518
"490","1975$/kg","Baseline","Argentina","Pork",2020,0.757414
"491","1975$/kg","Baseline","Argentina","Pork",2025,0.77551
"492","1975$/kg","Baseline","Argentina","Pork",2030,0.7877
"493","1975$/kg","Baseline","Argentina","Pork",2035,0.81539
"494","1975$/kg","Baseline","Argentina","Pork",2040,0.861884
"495","1975$/kg","Baseline","Argentina","Pork",2045,0.907633
"496","1975$/kg","Baseline","Argentina","Pork",2050,0.95993
"497","1975$/kg","Baseline","Argentina","Pork",2055,1.00327
"498","1975$/kg","Baseline","Argentina","Pork",2060,1.05135
"499","1975$/kg","Baseline","Argentina","Pork",2065,1.10123
"500","1975$/kg","Baseline","Argentina","Pork",2070,1.15025
"501","1975$/kg","Baseline","Argentina","Pork",2075,1.1913
"502","1975$/kg","Baseline","Argentina","Pork",2080,1.23634
"503","1975$/kg","Baseline","Argentina","Pork",2085,1.23424
"504","1975$/kg","Baseline","Argentina","Pork",2090,1.23096
"505","1975$/kg","Baseline","Argentina","Pork",2095,1.22976
"506","1975$/kg","Baseline","Argentina","Pork",2100,1.22889
"507","1975$/kg","Baseline","Argentina","Poultry",1975,0.420747
"508","1975$/kg","Baseline","Argentina","Poultry",1990,0.287007
"509","1975$/kg","Baseline","Argentina","Poultry",2005,0.253954
"510","1975$/kg","Baseline","Argentina","Poultry",2010,0.258029
"511","1975$/kg","Baseline","Argentina","Poultry",2015,0.367011
"512","1975$/kg","Baseline","Argentina","Poultry",2020,0.370543
"513","1975$/kg","Baseline","Argentina","Poultry",2025,0.382389
"514","1975$/kg","Baseline","Argentina","Poultry",2030,0.390119
"515","1975$/kg","Baseline","Argentina","Poultry",2035,0.409561
"516","1975$/kg","Baseline","Argentina","Poultry",2040,0.44288
"517","1975$/kg","Baseline","Argentina","Poultry",2045,0.475418
"518","1975$/kg","Baseline","Argentina","Poultry",2050,0.512037
"519","1975$/kg","Baseline","Argentina","Poultry",2055,0.542878
"520","1975$/kg","Baseline","Argentina","Poultry",2060,0.576822
"521","1975$/kg","Baseline","Argentina","Poultry",2065,0.611762
"522","1975$/kg","Baseline","Argentina","Poultry",2070,0.645583
"523","1975$/kg","Baseline","Argentina","Poultry",2075,0.673455
"524","1975$/kg","Baseline","Argentina","Poultry",2080,0.703931
"525","1975$/kg","Baseline","Argentina","Poultry",2085,0.701476
"526","1975$/kg","Baseline","Argentina","Poultry",2090,0.698571
"527","1975$/kg","Baseline","Argentina","Poultry",2095,0.697508
"528","1975$/kg","Baseline","Argentina","Poultry",2100,0.696771
"529","1975$/kg","Baseline","Argentina","SheepGoat",1975,4.54921
"530","1975$/kg","Baseline","Argentina","SheepGoat",1990,2.06821
"531","1975$/kg","Baseline","Argentina","SheepGoat",2005,1.75228
"532","1975$/kg","Baseline","Argentina","SheepGoat",2010,1.72488
"533","1975$/kg","Baseline","Argentina","SheepGoat",2015,1.71129
"534","1975$/kg","Baseline","Argentina","SheepGoat",2020,1.73815
"535","1975$/kg","Baseline","Argentina","SheepGoat",2025,1.81903
"536","1975$/kg","Baseline","Argentina","SheepGoat",2030,1.89411
"537","1975$/kg","Baseline","Argentina","SheepGoat",2035,2.01506
"538","1975$/kg","Baseline","Argentina","SheepGoat",2040,2.20414
"539","1975$/kg","Baseline","Argentina","SheepGoat",2045,2.39588
"540","1975$/kg","Baseline","Argentina","SheepGoat",2050,2.61913
"541","1975$/kg","Baseline","Argentina","SheepGoat",2055,2.806
"542","1975$/kg","Baseline","Argentina","SheepGoat",2060,3.0177
"543","1975$/kg","Baseline","Argentina","SheepGoat",2065,3.24989
"544","1975$/kg","Baseline","Argentina","SheepGoat",2070,3.48444
"545","1975$/kg","Baseline","Argentina","SheepGoat",2075,3.6798
"546","1975$/kg","Baseline","Argentina","SheepGoat",2080,3.87979
"547","1975$/kg","Baseline","Argentina","SheepGoat",2085,3.87316
"548","1975$/kg","Baseline","Argentina","SheepGoat",2090,3.86481
"549","1975$/kg","Baseline","Argentina","SheepGoat",2095,3.86617
"550","1975$/kg","Baseline","Argentina","SheepGoat",2100,3.86913
"551","1975$/kg","Baseline","Australia_NZ","Beef",1975,1.14833
"552","1975$/kg","Baseline","Australia_NZ","Beef",1990,1.00165
"553","1975$/kg","Baseline","Australia_NZ","Beef",2005,0.894849
"554","1975$/kg","Baseline","Australia_NZ","Beef",2010,0.884676
"555","1975$/kg","Baseline","Australia_NZ","Beef",2015,0.774769
"556","1975$/kg","Baseline","Australia_NZ","Beef",2020,0.79824
"557","1975$/kg","Baseline","Australia_NZ","Beef",2025,0.850848
"558","1975$/kg","Baseline","Australia_NZ","Beef",2030,0.896529
"559","1975$/kg","Baseline","Australia_NZ","Beef",2035,0.976934
"560","1975$/kg","Baseline","Australia_NZ","Beef",2040,1.10502
"561","1975$/kg","Baseline","Australia_NZ","Beef",2045,1.23519
"562","1975$/kg","Baseline","Australia_NZ","Beef",2050,1.37717
"563","1975$/kg","Baseline","Australia_NZ","Beef",2055,1.50488
"564","1975$/kg","Baseline","Australia_NZ","Beef",2060,1.65905
"565","1975$/kg","Baseline","Australia_NZ","Beef",2065,1.82217
"566","1975$/kg","Baseline","Australia_NZ","Beef",2070,1.98008
"567","1975$/kg","Baseline","Australia_NZ","Beef",2075,2.11077
"568","1975$/kg","Baseline","Australia_NZ","Beef",2080,2.24765
"569","1975$/kg","Baseline","Australia_NZ","Beef",2085,2.24546
"570","1975$/kg","Baseline","Australia_NZ","Beef",2090,2.24802
"571","1975$/kg","Baseline","Australia_NZ","Beef",2095,2.2595
"572","1975$/kg","Baseline","Australia_NZ","Beef",2100,2.2708
"573","1975$/kg","Baseline","Australia_NZ","Dairy",1975,0.0900965
"574","1975$/kg","Baseline","Australia_NZ","Dairy",1990,0.0953591
"575","1975$/kg","Baseline","Australia_NZ","Dairy",2005,0.092188
"576","1975$/kg","Baseline","Australia_NZ","Dairy",2010,0.091394
"577","1975$/kg","Baseline","Australia_NZ","Dairy",2015,0.0916027
"578","1975$/kg","Baseline","Australia_NZ","Dairy",2020,0.0926204
"579","1975$/kg","Baseline","Australia_NZ","Dairy",2025,0.0949218
"580","1975$/kg","Baseline","Australia_NZ","Dairy",2030,0.0968886
"581","1975$/kg","Baseline","Australia_NZ","Dairy",2035,0.100466
"582","1975$/kg","Baseline","Australia_NZ","Dairy",2040,0.106294
"583","1975$/kg","Baseline","Australia_NZ","Dairy",2045,0.112279
"584","1975$/kg","Baseline","Australia_NZ","Dairy",2050,0.118835
"585","1975$/kg","Baseline","Australia_NZ","Dairy",2055,0.124722
"586","1975$/kg","Baseline","Australia_NZ","Dairy",2060,0.131826
"587","1975$/kg","Baseline","Australia_NZ","Dairy",2065,0.139347
"588","1975$/kg","Baseline","Australia_NZ","Dairy",2070,0.146582
"589","1975$/kg","Baseline","Australia_NZ","Dairy",2075,0.152551
"590","1975$/kg","Baseline","Australia_NZ","Dairy",2080,0.15882
"591","1975$/kg","Baseline","Australia_NZ","Dairy",2085,0.15863
"592","1975$/kg","Baseline","Australia_NZ","Dairy",2090,0.15865
"593","1975$/kg","Baseline","Australia_NZ","Dairy",2095,0.159087
"594","1975$/kg","Baseline","Australia_NZ","Dairy",2100,0.159522
"595","1975$/kg","Baseline","Australia_NZ","Pork",1975,0.653539
"596","1975$/kg","Baseline","Australia_NZ","Pork",1990,0.727738
"597","1975$/kg","Baseline","Australia_NZ","Pork",2005,0.618164
"598","1975$/kg","Baseline","Australia_NZ","Pork",2010,0.590198
"599","1975$/kg","Baseline","Australia_NZ","Pork",2015,0.60574
"600","1975$/kg","Baseline","Australia_NZ","Pork",2020,0.610702
"601","1975$/kg","Baseline","Australia_NZ","Pork",2025,0.623835
"602","1975$/kg","Baseline","Australia_NZ","Pork",2030,0.629543
"603","1975$/kg","Baseline","Australia_NZ","Pork",2035,0.646313
"604","1975$/kg","Baseline","Australia_NZ","Pork",2040,0.678541
"605","1975$/kg","Baseline","Australia_NZ","Pork",2045,0.712463
"606","1975$/kg","Baseline","Australia_NZ","Pork",2050,0.74906
"607","1975$/kg","Baseline","Australia_NZ","Pork",2055,0.779249
"608","1975$/kg","Baseline","Australia_NZ","Pork",2060,0.814097
"609","1975$/kg","Baseline","Australia_NZ","Pork",2065,0.850373
"610","1975$/kg","Baseline","Australia_NZ","Pork",2070,0.881747
"611","1975$/kg","Baseline","Australia_NZ","Pork",2075,0.906321
"612","1975$/kg","Baseline","Australia_NZ","Pork",2080,0.933502
"613","1975$/kg","Baseline","Australia_NZ","Pork",2085,0.927139
"614","1975$/kg","Baseline","Australia_NZ","Pork",2090,0.921134
"615","1975$/kg","Baseline","Australia_NZ","Pork",2095,0.917472
"616","1975$/kg","Baseline","Australia_NZ","Pork",2100,0.914279
"617","1975$/kg","Baseline","Australia_NZ","Poultry",1975,0.418464
"618","1975$/kg","Baseline","Australia_NZ","Poultry",1990,0.496464
"619","1975$/kg","Baseline","Australia_NZ","Poultry",2005,0.47638
"620","1975$/kg","Baseline","Australia_NZ","Poultry",2010,0.452343
"621","1975$/kg","Baseline","Australia_NZ","Poultry",2015,0.466726
"622","1975$/kg","Baseline","Australia_NZ","Poultry",2020,0.47049
"623","1975$/kg","Baseline","Australia_NZ","Poultry",2025,0.479419
"624","1975$/kg","Baseline","Australia_NZ","Poultry",2030,0.483051
"625","1975$/kg","Baseline","Australia_NZ","Poultry",2035,0.495303
"626","1975$/kg","Baseline","Australia_NZ","Poultry",2040,0.519606
"627","1975$/kg","Baseline","Australia_NZ","Poultry",2045,0.54522
"628","1975$/kg","Baseline","Australia_NZ","Poultry",2050,0.572151
"629","1975$/kg","Baseline","Australia_NZ","Poultry",2055,0.594425
"630","1975$/kg","Baseline","Australia_NZ","Poultry",2060,0.620181
"631","1975$/kg","Baseline","Australia_NZ","Poultry",2065,0.646837
"632","1975$/kg","Baseline","Australia_NZ","Poultry",2070,0.668786
"633","1975$/kg","Baseline","Australia_NZ","Poultry",2075,0.685384
"634","1975$/kg","Baseline","Australia_NZ","Poultry",2080,0.703772
"635","1975$/kg","Baseline","Australia_NZ","Poultry",2085,0.697715
"636","1975$/kg","Baseline","Australia_NZ","Poultry",2090,0.692287
"637","1975$/kg","Baseline","Australia_NZ","Poultry",2095,0.688883
"638","1975$/kg","Baseline","Australia_NZ","Poultry",2100,0.685918
"639","1975$/kg","Baseline","Australia_NZ","SheepGoat",1975,5.16338
"640","1975$/kg","Baseline","Australia_NZ","SheepGoat",1990,1.1529
"641","1975$/kg","Baseline","Australia_NZ","SheepGoat",2005,1.09591
"642","1975$/kg","Baseline","Australia_NZ","SheepGoat",2010,1.07513
"643","1975$/kg","Baseline","Australia_NZ","SheepGoat",2015,1.068
"644","1975$/kg","Baseline","Australia_NZ","SheepGoat",2020,1.08882
"645","1975$/kg","Baseline","Australia_NZ","SheepGoat",2025,1.13866
"646","1975$/kg","Baseline","Australia_NZ","SheepGoat",2030,1.18142
"647","1975$/kg","Baseline","Australia_NZ","SheepGoat",2035,1.2544
"648","1975$/kg","Baseline","Australia_NZ","SheepGoat",2040,1.36753
"649","1975$/kg","Baseline","Australia_NZ","SheepGoat",2045,1.48177
"650","1975$/kg","Baseline","Australia_NZ","SheepGoat",2050,1.60521
"651","1975$/kg","Baseline","Australia_NZ","SheepGoat",2055,1.715
"652","1975$/kg","Baseline","Australia_NZ","SheepGoat",2060,1.84538
"653","1975$/kg","Baseline","Australia_NZ","SheepGoat",2065,1.98754
"654","1975$/kg","Baseline","Australia_NZ","SheepGoat",2070,2.13048
"655","1975$/kg","Baseline","Australia_NZ","SheepGoat",2075,2.25121
"656","1975$/kg","Baseline","Australia_NZ","SheepGoat",2080,2.37881
"657","1975$/kg","Baseline","Australia_NZ","SheepGoat",2085,2.38385
"658","1975$/kg","Baseline","Australia_NZ","SheepGoat",2090,2.39099
"659","1975$/kg","Baseline","Australia_NZ","SheepGoat",2095,2.4044
"660","1975$/kg","Baseline","Australia_NZ","SheepGoat",2100,2.41638
"661","1975$/kg","Baseline","Brazil","Beef",1975,3.95872
"662","1975$/kg","Baseline","Brazil","Beef",1990,0.507645
"663","1975$/kg","Baseline","Brazil","Beef",2005,0.637209
"664","1975$/kg","Baseline","Brazil","Beef",2010,0.651483
"665","1975$/kg","Baseline","Brazil","Beef",2015,0.625395
"666","1975$/kg","Baseline","Brazil","Beef",2020,0.645151
"667","1975$/kg","Baseline","Brazil","Beef",2025,0.706952
"668","1975$/kg","Baseline","Brazil","Beef",2030,0.767655
"669","1975$/kg","Baseline","Brazil","Beef",2035,0.885203
"670","1975$/kg","Baseline","Brazil","Beef",2040,1.06537
"671","1975$/kg","Baseline","Brazil","Beef",2045,1.21691
"672","1975$/kg","Baseline","Brazil","Beef",2050,1.41261
"673","1975$/kg","Baseline","Brazil","Beef",2055,1.56002
"674","1975$/kg","Baseline","Brazil","Beef",2060,1.72135
"675","1975$/kg","Baseline","Brazil","Beef",2065,1.88711
"676","1975$/kg","Baseline","Brazil","Beef",2070,2.04609
"677","1975$/kg","Baseline","Brazil","Beef",2075,2.18307
"678","1975$/kg","Baseline","Brazil","Beef",2080,2.33212
"679","1975$/kg","Baseline","Brazil","Beef",2085,2.30916
"680","1975$/kg","Baseline","Brazil","Beef",2090,2.28069
"681","1975$/kg","Baseline","Brazil","Beef",2095,2.25722
"682","1975$/kg","Baseline","Brazil","Beef",2100,2.23377
"683","1975$/kg","Baseline","Brazil","Dairy",1975,0.197439
