"","Units","scenario","region","sector","year","value"
"55918","1975$/m3","UNIFORM30","Southeast Asia","Forest",2070,272.494
"55919","1975$/m3","UNIFORM30","Southeast Asia","Forest",2075,288.989
"55920","1975$/m3","UNIFORM30","Southeast Asia","Forest",2080,307.109
"55921","1975$/m3","UNIFORM30","Southeast Asia","Forest",2085,306.157
"55922","1975$/m3","UNIFORM30","Southeast Asia","Forest",2090,302.763
"55923","1975$/m3","UNIFORM30","Southeast Asia","Forest",2095,299.43
"55924","1975$/m3","UNIFORM30","Southeast Asia","Forest",2100,297.415
"55925","1975$/m3","UNIFORM30","Taiwan","Forest",1975,222.726
"55926","1975$/m3","UNIFORM30","Taiwan","Forest",1990,222.726
"55927","1975$/m3","UNIFORM30","Taiwan","Forest",2005,222.726
"55928","1975$/m3","UNIFORM30","Taiwan","Forest",2010,222.726
"55929","1975$/m3","UNIFORM30","Taiwan","Forest",2015,222.726
"55930","1975$/m3","UNIFORM30","Taiwan","Forest",2020,224.744
"55931","1975$/m3","UNIFORM30","Taiwan","Forest",2025,232.794
"55932","1975$/m3","UNIFORM30","Taiwan","Forest",2030,243.697
"55933","1975$/m3","UNIFORM30","Taiwan","Forest",2035,268.531
"55934","1975$/m3","UNIFORM30","Taiwan","Forest",2040,307.427
"55935","1975$/m3","UNIFORM30","Taiwan","Forest",2045,345.006
"55936","1975$/m3","UNIFORM30","Taiwan","Forest",2050,390.17
"55937","1975$/m3","UNIFORM30","Taiwan","Forest",2055,414.609
"55938","1975$/m3","UNIFORM30","Taiwan","Forest",2060,439.328
"55939","1975$/m3","UNIFORM30","Taiwan","Forest",2065,466.538
"55940","1975$/m3","UNIFORM30","Taiwan","Forest",2070,494.116
"55941","1975$/m3","UNIFORM30","Taiwan","Forest",2075,517.652
"55942","1975$/m3","UNIFORM30","Taiwan","Forest",2080,542.347
"55943","1975$/m3","UNIFORM30","Taiwan","Forest",2085,542.305
"55944","1975$/m3","UNIFORM30","Taiwan","Forest",2090,538.434
"55945","1975$/m3","UNIFORM30","Taiwan","Forest",2095,532.43
"55946","1975$/m3","UNIFORM30","Taiwan","Forest",2100,527.467
"55947","1975$/m3","UNIFORM30","USA","Forest",1975,47.9969
"55948","1975$/m3","UNIFORM30","USA","Forest",1990,47.9969
"55949","1975$/m3","UNIFORM30","USA","Forest",2005,47.9969
"55950","1975$/m3","UNIFORM30","USA","Forest",2010,47.9969
"55951","1975$/m3","UNIFORM30","USA","Forest",2015,47.9969
"55952","1975$/m3","UNIFORM30","USA","Forest",2020,49.1488
"55953","1975$/m3","UNIFORM30","USA","Forest",2025,52.3458
"55954","1975$/m3","UNIFORM30","USA","Forest",2030,55.1993
"55955","1975$/m3","UNIFORM30","USA","Forest",2035,59.5607
"55956","1975$/m3","UNIFORM30","USA","Forest",2040,67.0989
"55957","1975$/m3","UNIFORM30","USA","Forest",2045,75.8135
"55958","1975$/m3","UNIFORM30","USA","Forest",2050,86.2987
"55959","1975$/m3","UNIFORM30","USA","Forest",2055,92.3802
"55960","1975$/m3","UNIFORM30","USA","Forest",2060,99.2873
"55961","1975$/m3","UNIFORM30","USA","Forest",2065,105.769
"55962","1975$/m3","UNIFORM30","USA","Forest",2070,111.169
"55963","1975$/m3","UNIFORM30","USA","Forest",2075,115.119
"55964","1975$/m3","UNIFORM30","USA","Forest",2080,119.366
"55965","1975$/m3","UNIFORM30","USA","Forest",2085,119.162
"55966","1975$/m3","UNIFORM30","USA","Forest",2090,118.684
"55967","1975$/m3","UNIFORM30","USA","Forest",2095,118.283
"55968","1975$/m3","UNIFORM30","USA","Forest",2100,117.66
"55969","none","UNIFORM30","Africa_Eastern","UnmanagedLand",1975,-1
"55970","none","UNIFORM30","Africa_Eastern","UnmanagedLand",1990,-1
"55971","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2005,-1
"55972","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2010,-1
"55973","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2015,-1
"55974","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2020,-1
"55975","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2025,-1
"55976","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2030,-1
"55977","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2035,-1
"55978","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2040,-1
"55979","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2045,-1
"55980","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2050,-1
"55981","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2055,-1
"55982","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2060,-1
"55983","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2065,-1
"55984","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2070,-1
"55985","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2075,-1
"55986","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2080,-1
"55987","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2085,-1
"55988","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2090,-1
"55989","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2095,-1
"55990","none","UNIFORM30","Africa_Eastern","UnmanagedLand",2100,-1
"55991","none","UNIFORM30","Africa_Northern","UnmanagedLand",1975,-1
"55992","none","UNIFORM30","Africa_Northern","UnmanagedLand",1990,-1
"55993","none","UNIFORM30","Africa_Northern","UnmanagedLand",2005,-1
"55994","none","UNIFORM30","Africa_Northern","UnmanagedLand",2010,-1
"55995","none","UNIFORM30","Africa_Northern","UnmanagedLand",2015,-1
"55996","none","UNIFORM30","Africa_Northern","UnmanagedLand",2020,-1
"55997","none","UNIFORM30","Africa_Northern","UnmanagedLand",2025,-1
"55998","none","UNIFORM30","Africa_Northern","UnmanagedLand",2030,-1
"55999","none","UNIFORM30","Africa_Northern","UnmanagedLand",2035,-1
"56000","none","UNIFORM30","Africa_Northern","UnmanagedLand",2040,-1
"56001","none","UNIFORM30","Africa_Northern","UnmanagedLand",2045,-1
"56002","none","UNIFORM30","Africa_Northern","UnmanagedLand",2050,-1
"56003","none","UNIFORM30","Africa_Northern","UnmanagedLand",2055,-1
"56004","none","UNIFORM30","Africa_Northern","UnmanagedLand",2060,-1
"56005","none","UNIFORM30","Africa_Northern","UnmanagedLand",2065,-1
"56006","none","UNIFORM30","Africa_Northern","UnmanagedLand",2070,-1
"56007","none","UNIFORM30","Africa_Northern","UnmanagedLand",2075,-1
"56008","none","UNIFORM30","Africa_Northern","UnmanagedLand",2080,-1
"56009","none","UNIFORM30","Africa_Northern","UnmanagedLand",2085,-1
"56010","none","UNIFORM30","Africa_Northern","UnmanagedLand",2090,-1
"56011","none","UNIFORM30","Africa_Northern","UnmanagedLand",2095,-1
"56012","none","UNIFORM30","Africa_Northern","UnmanagedLand",2100,-1
"56013","none","UNIFORM30","Africa_Southern","UnmanagedLand",1975,-1
"56014","none","UNIFORM30","Africa_Southern","UnmanagedLand",1990,-1
"56015","none","UNIFORM30","Africa_Southern","UnmanagedLand",2005,-1
"56016","none","UNIFORM30","Africa_Southern","UnmanagedLand",2010,-1
"56017","none","UNIFORM30","Africa_Southern","UnmanagedLand",2015,-1
"56018","none","UNIFORM30","Africa_Southern","UnmanagedLand",2020,-1
"56019","none","UNIFORM30","Africa_Southern","UnmanagedLand",2025,-1
"56020","none","UNIFORM30","Africa_Southern","UnmanagedLand",2030,-1
"56021","none","UNIFORM30","Africa_Southern","UnmanagedLand",2035,-1
"56022","none","UNIFORM30","Africa_Southern","UnmanagedLand",2040,-1
"56023","none","UNIFORM30","Africa_Southern","UnmanagedLand",2045,-1
"56024","none","UNIFORM30","Africa_Southern","UnmanagedLand",2050,-1
"56025","none","UNIFORM30","Africa_Southern","UnmanagedLand",2055,-1
"56026","none","UNIFORM30","Africa_Southern","UnmanagedLand",2060,-1
"56027","none","UNIFORM30","Africa_Southern","UnmanagedLand",2065,-1
"56028","none","UNIFORM30","Africa_Southern","UnmanagedLand",2070,-1
"56029","none","UNIFORM30","Africa_Southern","UnmanagedLand",2075,-1
"56030","none","UNIFORM30","Africa_Southern","UnmanagedLand",2080,-1
"56031","none","UNIFORM30","Africa_Southern","UnmanagedLand",2085,-1
"56032","none","UNIFORM30","Africa_Southern","UnmanagedLand",2090,-1
"56033","none","UNIFORM30","Africa_Southern","UnmanagedLand",2095,-1
"56034","none","UNIFORM30","Africa_Southern","UnmanagedLand",2100,-1
"56035","none","UNIFORM30","Africa_Western","UnmanagedLand",1975,-1
"56036","none","UNIFORM30","Africa_Western","UnmanagedLand",1990,-1
"56037","none","UNIFORM30","Africa_Western","UnmanagedLand",2005,-1
"56038","none","UNIFORM30","Africa_Western","UnmanagedLand",2010,-1
"56039","none","UNIFORM30","Africa_Western","UnmanagedLand",2015,-1
"56040","none","UNIFORM30","Africa_Western","UnmanagedLand",2020,-1
"56041","none","UNIFORM30","Africa_Western","UnmanagedLand",2025,-1
"56042","none","UNIFORM30","Africa_Western","UnmanagedLand",2030,-1
"56043","none","UNIFORM30","Africa_Western","UnmanagedLand",2035,-1
"56044","none","UNIFORM30","Africa_Western","UnmanagedLand",2040,-1
"56045","none","UNIFORM30","Africa_Western","UnmanagedLand",2045,-1
"56046","none","UNIFORM30","Africa_Western","UnmanagedLand",2050,-1
"56047","none","UNIFORM30","Africa_Western","UnmanagedLand",2055,-1
"56048","none","UNIFORM30","Africa_Western","UnmanagedLand",2060,-1
"56049","none","UNIFORM30","Africa_Western","UnmanagedLand",2065,-1
"56050","none","UNIFORM30","Africa_Western","UnmanagedLand",2070,-1
"56051","none","UNIFORM30","Africa_Western","UnmanagedLand",2075,-1
"56052","none","UNIFORM30","Africa_Western","UnmanagedLand",2080,-1
"56053","none","UNIFORM30","Africa_Western","UnmanagedLand",2085,-1
"56054","none","UNIFORM30","Africa_Western","UnmanagedLand",2090,-1
"56055","none","UNIFORM30","Africa_Western","UnmanagedLand",2095,-1
"56056","none","UNIFORM30","Africa_Western","UnmanagedLand",2100,-1
"56057","none","UNIFORM30","Argentina","UnmanagedLand",1975,-1
"56058","none","UNIFORM30","Argentina","UnmanagedLand",1990,-1
"56059","none","UNIFORM30","Argentina","UnmanagedLand",2005,-1
"56060","none","UNIFORM30","Argentina","UnmanagedLand",2010,-1
"56061","none","UNIFORM30","Argentina","UnmanagedLand",2015,-1
"56062","none","UNIFORM30","Argentina","UnmanagedLand",2020,-1
"56063","none","UNIFORM30","Argentina","UnmanagedLand",2025,-1
"56064","none","UNIFORM30","Argentina","UnmanagedLand",2030,-1
"56065","none","UNIFORM30","Argentina","UnmanagedLand",2035,-1
"56066","none","UNIFORM30","Argentina","UnmanagedLand",2040,-1
"56067","none","UNIFORM30","Argentina","UnmanagedLand",2045,-1
"56068","none","UNIFORM30","Argentina","UnmanagedLand",2050,-1
"56069","none","UNIFORM30","Argentina","UnmanagedLand",2055,-1
"56070","none","UNIFORM30","Argentina","UnmanagedLand",2060,-1
"56071","none","UNIFORM30","Argentina","UnmanagedLand",2065,-1
"56072","none","UNIFORM30","Argentina","UnmanagedLand",2070,-1
"56073","none","UNIFORM30","Argentina","UnmanagedLand",2075,-1
"56074","none","UNIFORM30","Argentina","UnmanagedLand",2080,-1
"56075","none","UNIFORM30","Argentina","UnmanagedLand",2085,-1
"56076","none","UNIFORM30","Argentina","UnmanagedLand",2090,-1
"56077","none","UNIFORM30","Argentina","UnmanagedLand",2095,-1
"56078","none","UNIFORM30","Argentina","UnmanagedLand",2100,-1
"56079","none","UNIFORM30","Australia_NZ","UnmanagedLand",1975,-1
"56080","none","UNIFORM30","Australia_NZ","UnmanagedLand",1990,-1
"56081","none","UNIFORM30","Australia_NZ","UnmanagedLand",2005,-1
"56082","none","UNIFORM30","Australia_NZ","UnmanagedLand",2010,-1
"56083","none","UNIFORM30","Australia_NZ","UnmanagedLand",2015,-1
"56084","none","UNIFORM30","Australia_NZ","UnmanagedLand",2020,-1
"56085","none","UNIFORM30","Australia_NZ","UnmanagedLand",2025,-1
"56086","none","UNIFORM30","Australia_NZ","UnmanagedLand",2030,-1
"56087","none","UNIFORM30","Australia_NZ","UnmanagedLand",2035,-1
"56088","none","UNIFORM30","Australia_NZ","UnmanagedLand",2040,-1
"56089","none","UNIFORM30","Australia_NZ","UnmanagedLand",2045,-1
"56090","none","UNIFORM30","Australia_NZ","UnmanagedLand",2050,-1
"56091","none","UNIFORM30","Australia_NZ","UnmanagedLand",2055,-1
"56092","none","UNIFORM30","Australia_NZ","UnmanagedLand",2060,-1
"56093","none","UNIFORM30","Australia_NZ","UnmanagedLand",2065,-1
"56094","none","UNIFORM30","Australia_NZ","UnmanagedLand",2070,-1
"56095","none","UNIFORM30","Australia_NZ","UnmanagedLand",2075,-1
"56096","none","UNIFORM30","Australia_NZ","UnmanagedLand",2080,-1
"56097","none","UNIFORM30","Australia_NZ","UnmanagedLand",2085,-1
"56098","none","UNIFORM30","Australia_NZ","UnmanagedLand",2090,-1
"56099","none","UNIFORM30","Australia_NZ","UnmanagedLand",2095,-1
"56100","none","UNIFORM30","Australia_NZ","UnmanagedLand",2100,-1
"56101","none","UNIFORM30","Brazil","UnmanagedLand",1975,-1
"56102","none","UNIFORM30","Brazil","UnmanagedLand",1990,-1
"56103","none","UNIFORM30","Brazil","UnmanagedLand",2005,-1
"56104","none","UNIFORM30","Brazil","UnmanagedLand",2010,-1
"56105","none","UNIFORM30","Brazil","UnmanagedLand",2015,-1
"56106","none","UNIFORM30","Brazil","UnmanagedLand",2020,-1
"56107","none","UNIFORM30","Brazil","UnmanagedLand",2025,-1
"56108","none","UNIFORM30","Brazil","UnmanagedLand",2030,-1
"56109","none","UNIFORM30","Brazil","UnmanagedLand",2035,-1
"56110","none","UNIFORM30","Brazil","UnmanagedLand",2040,-1
"56111","none","UNIFORM30","Brazil","UnmanagedLand",2045,-1
"56112","none","UNIFORM30","Brazil","UnmanagedLand",2050,-1
"56113","none","UNIFORM30","Brazil","UnmanagedLand",2055,-1
"56114","none","UNIFORM30","Brazil","UnmanagedLand",2060,-1
"56115","none","UNIFORM30","Brazil","UnmanagedLand",2065,-1
"56116","none","UNIFORM30","Brazil","UnmanagedLand",2070,-1
"56117","none","UNIFORM30","Brazil","UnmanagedLand",2075,-1
"56118","none","UNIFORM30","Brazil","UnmanagedLand",2080,-1
"56119","none","UNIFORM30","Brazil","UnmanagedLand",2085,-1
"56120","none","UNIFORM30","Brazil","UnmanagedLand",2090,-1
"56121","none","UNIFORM30","Brazil","UnmanagedLand",2095,-1
"56122","none","UNIFORM30","Brazil","UnmanagedLand",2100,-1
"56123","none","UNIFORM30","Canada","UnmanagedLand",1975,-1
"56124","none","UNIFORM30","Canada","UnmanagedLand",1990,-1
"56125","none","UNIFORM30","Canada","UnmanagedLand",2005,-1
"56126","none","UNIFORM30","Canada","UnmanagedLand",2010,-1
"56127","none","UNIFORM30","Canada","UnmanagedLand",2015,-1
"56128","none","UNIFORM30","Canada","UnmanagedLand",2020,-1
"56129","none","UNIFORM30","Canada","UnmanagedLand",2025,-1
"56130","none","UNIFORM30","Canada","UnmanagedLand",2030,-1
"56131","none","UNIFORM30","Canada","UnmanagedLand",2035,-1
"56132","none","UNIFORM30","Canada","UnmanagedLand",2040,-1
"56133","none","UNIFORM30","Canada","UnmanagedLand",2045,-1
"56134","none","UNIFORM30","Canada","UnmanagedLand",2050,-1
"56135","none","UNIFORM30","Canada","UnmanagedLand",2055,-1
"56136","none","UNIFORM30","Canada","UnmanagedLand",2060,-1
"56137","none","UNIFORM30","Canada","UnmanagedLand",2065,-1
"56138","none","UNIFORM30","Canada","UnmanagedLand",2070,-1
"56139","none","UNIFORM30","Canada","UnmanagedLand",2075,-1
"56140","none","UNIFORM30","Canada","UnmanagedLand",2080,-1
"56141","none","UNIFORM30","Canada","UnmanagedLand",2085,-1
"56142","none","UNIFORM30","Canada","UnmanagedLand",2090,-1
"56143","none","UNIFORM30","Canada","UnmanagedLand",2095,-1
"56144","none","UNIFORM30","Canada","UnmanagedLand",2100,-1
"56145","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",1975,-1
"56146","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",1990,-1
"56147","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2005,-1
"56148","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2010,-1
"56149","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2015,-1
"56150","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2020,-1
"56151","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2025,-1
"56152","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2030,-1
"56153","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2035,-1
"56154","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2040,-1
"56155","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2045,-1
"56156","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2050,-1
"56157","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2055,-1
"56158","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2060,-1
"56159","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2065,-1
"56160","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2070,-1
"56161","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2075,-1
"56162","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2080,-1
"56163","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2085,-1
"56164","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2090,-1
"56165","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2095,-1
"56166","none","UNIFORM30","Central America and Caribbean","UnmanagedLand",2100,-1
"56167","none","UNIFORM30","Central Asia","UnmanagedLand",1975,-1
"56168","none","UNIFORM30","Central Asia","UnmanagedLand",1990,-1
"56169","none","UNIFORM30","Central Asia","UnmanagedLand",2005,-1
"56170","none","UNIFORM30","Central Asia","UnmanagedLand",2010,-1
"56171","none","UNIFORM30","Central Asia","UnmanagedLand",2015,-1
"56172","none","UNIFORM30","Central Asia","UnmanagedLand",2020,-1
"56173","none","UNIFORM30","Central Asia","UnmanagedLand",2025,-1
"56174","none","UNIFORM30","Central Asia","UnmanagedLand",2030,-1
"56175","none","UNIFORM30","Central Asia","UnmanagedLand",2035,-1
"56176","none","UNIFORM30","Central Asia","UnmanagedLand",2040,-1
"56177","none","UNIFORM30","Central Asia","UnmanagedLand",2045,-1
"56178","none","UNIFORM30","Central Asia","UnmanagedLand",2050,-1
"56179","none","UNIFORM30","Central Asia","UnmanagedLand",2055,-1
"56180","none","UNIFORM30","Central Asia","UnmanagedLand",2060,-1
"56181","none","UNIFORM30","Central Asia","UnmanagedLand",2065,-1
"56182","none","UNIFORM30","Central Asia","UnmanagedLand",2070,-1
"56183","none","UNIFORM30","Central Asia","UnmanagedLand",2075,-1
"56184","none","UNIFORM30","Central Asia","UnmanagedLand",2080,-1
"56185","none","UNIFORM30","Central Asia","UnmanagedLand",2085,-1
"56186","none","UNIFORM30","Central Asia","UnmanagedLand",2090,-1
"56187","none","UNIFORM30","Central Asia","UnmanagedLand",2095,-1
"56188","none","UNIFORM30","Central Asia","UnmanagedLand",2100,-1
"56189","none","UNIFORM30","China","UnmanagedLand",1975,-1
"56190","none","UNIFORM30","China","UnmanagedLand",1990,-1
"56191","none","UNIFORM30","China","UnmanagedLand",2005,-1
"56192","none","UNIFORM30","China","UnmanagedLand",2010,-1
"56193","none","UNIFORM30","China","UnmanagedLand",2015,-1
"56194","none","UNIFORM30","China","UnmanagedLand",2020,-1
"56195","none","UNIFORM30","China","UnmanagedLand",2025,-1
"56196","none","UNIFORM30","China","UnmanagedLand",2030,-1
"56197","none","UNIFORM30","China","UnmanagedLand",2035,-1
"56198","none","UNIFORM30","China","UnmanagedLand",2040,-1
"56199","none","UNIFORM30","China","UnmanagedLand",2045,-1
"56200","none","UNIFORM30","China","UnmanagedLand",2050,-1
"56201","none","UNIFORM30","China","UnmanagedLand",2055,-1
"56202","none","UNIFORM30","China","UnmanagedLand",2060,-1
"56203","none","UNIFORM30","China","UnmanagedLand",2065,-1
"56204","none","UNIFORM30","China","UnmanagedLand",2070,-1
"56205","none","UNIFORM30","China","UnmanagedLand",2075,-1
"56206","none","UNIFORM30","China","UnmanagedLand",2080,-1
"56207","none","UNIFORM30","China","UnmanagedLand",2085,-1
"56208","none","UNIFORM30","China","UnmanagedLand",2090,-1
"56209","none","UNIFORM30","China","UnmanagedLand",2095,-1
"56210","none","UNIFORM30","China","UnmanagedLand",2100,-1
"56211","none","UNIFORM30","Colombia","UnmanagedLand",1975,-1
"56212","none","UNIFORM30","Colombia","UnmanagedLand",1990,-1
"56213","none","UNIFORM30","Colombia","UnmanagedLand",2005,-1
"56214","none","UNIFORM30","Colombia","UnmanagedLand",2010,-1
"56215","none","UNIFORM30","Colombia","UnmanagedLand",2015,-1
"56216","none","UNIFORM30","Colombia","UnmanagedLand",2020,-1
"56217","none","UNIFORM30","Colombia","UnmanagedLand",2025,-1
"56218","none","UNIFORM30","Colombia","UnmanagedLand",2030,-1
"56219","none","UNIFORM30","Colombia","UnmanagedLand",2035,-1
"56220","none","UNIFORM30","Colombia","UnmanagedLand",2040,-1
"56221","none","UNIFORM30","Colombia","UnmanagedLand",2045,-1
"56222","none","UNIFORM30","Colombia","UnmanagedLand",2050,-1
"56223","none","UNIFORM30","Colombia","UnmanagedLand",2055,-1
"56224","none","UNIFORM30","Colombia","UnmanagedLand",2060,-1
"56225","none","UNIFORM30","Colombia","UnmanagedLand",2065,-1
"56226","none","UNIFORM30","Colombia","UnmanagedLand",2070,-1
"56227","none","UNIFORM30","Colombia","UnmanagedLand",2075,-1
"56228","none","UNIFORM30","Colombia","UnmanagedLand",2080,-1
"56229","none","UNIFORM30","Colombia","UnmanagedLand",2085,-1
"56230","none","UNIFORM30","Colombia","UnmanagedLand",2090,-1
"56231","none","UNIFORM30","Colombia","UnmanagedLand",2095,-1
"56232","none","UNIFORM30","Colombia","UnmanagedLand",2100,-1
"56233","none","UNIFORM30","EU-12","UnmanagedLand",1975,-1
"56234","none","UNIFORM30","EU-12","UnmanagedLand",1990,-1
"56235","none","UNIFORM30","EU-12","UnmanagedLand",2005,-1
"56236","none","UNIFORM30","EU-12","UnmanagedLand",2010,-1
"56237","none","UNIFORM30","EU-12","UnmanagedLand",2015,-1
"56238","none","UNIFORM30","EU-12","UnmanagedLand",2020,-1
"56239","none","UNIFORM30","EU-12","UnmanagedLand",2025,-1
"56240","none","UNIFORM30","EU-12","UnmanagedLand",2030,-1
"56241","none","UNIFORM30","EU-12","UnmanagedLand",2035,-1
"56242","none","UNIFORM30","EU-12","UnmanagedLand",2040,-1
"56243","none","UNIFORM30","EU-12","UnmanagedLand",2045,-1
"56244","none","UNIFORM30","EU-12","UnmanagedLand",2050,-1
"56245","none","UNIFORM30","EU-12","UnmanagedLand",2055,-1
"56246","none","UNIFORM30","EU-12","UnmanagedLand",2060,-1
"56247","none","UNIFORM30","EU-12","UnmanagedLand",2065,-1
"56248","none","UNIFORM30","EU-12","UnmanagedLand",2070,-1
"56249","none","UNIFORM30","EU-12","UnmanagedLand",2075,-1
"56250","none","UNIFORM30","EU-12","UnmanagedLand",2080,-1
"56251","none","UNIFORM30","EU-12","UnmanagedLand",2085,-1
"56252","none","UNIFORM30","EU-12","UnmanagedLand",2090,-1
"56253","none","UNIFORM30","EU-12","UnmanagedLand",2095,-1
"56254","none","UNIFORM30","EU-12","UnmanagedLand",2100,-1
"56255","none","UNIFORM30","EU-15","UnmanagedLand",1975,-1
"56256","none","UNIFORM30","EU-15","UnmanagedLand",1990,-1
"56257","none","UNIFORM30","EU-15","UnmanagedLand",2005,-1
"56258","none","UNIFORM30","EU-15","UnmanagedLand",2010,-1
"56259","none","UNIFORM30","EU-15","UnmanagedLand",2015,-1
"56260","none","UNIFORM30","EU-15","UnmanagedLand",2020,-1
"56261","none","UNIFORM30","EU-15","UnmanagedLand",2025,-1
"56262","none","UNIFORM30","EU-15","UnmanagedLand",2030,-1
"56263","none","UNIFORM30","EU-15","UnmanagedLand",2035,-1
"56264","none","UNIFORM30","EU-15","UnmanagedLand",2040,-1
"56265","none","UNIFORM30","EU-15","UnmanagedLand",2045,-1
"56266","none","UNIFORM30","EU-15","UnmanagedLand",2050,-1
"56267","none","UNIFORM30","EU-15","UnmanagedLand",2055,-1
"56268","none","UNIFORM30","EU-15","UnmanagedLand",2060,-1
"56269","none","UNIFORM30","EU-15","UnmanagedLand",2065,-1
"56270","none","UNIFORM30","EU-15","UnmanagedLand",2070,-1
"56271","none","UNIFORM30","EU-15","UnmanagedLand",2075,-1
"56272","none","UNIFORM30","EU-15","UnmanagedLand",2080,-1
"56273","none","UNIFORM30","EU-15","UnmanagedLand",2085,-1
"56274","none","UNIFORM30","EU-15","UnmanagedLand",2090,-1
"56275","none","UNIFORM30","EU-15","UnmanagedLand",2095,-1
"56276","none","UNIFORM30","EU-15","UnmanagedLand",2100,-1
"56277","none","UNIFORM30","Europe_Eastern","UnmanagedLand",1975,-1
"56278","none","UNIFORM30","Europe_Eastern","UnmanagedLand",1990,-1
"56279","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2005,-1
"56280","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2010,-1
"56281","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2015,-1
"56282","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2020,-1
"56283","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2025,-1
"56284","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2030,-1
"56285","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2035,-1
"56286","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2040,-1
"56287","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2045,-1
"56288","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2050,-1
"56289","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2055,-1
"56290","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2060,-1
"56291","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2065,-1
"56292","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2070,-1
"56293","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2075,-1
"56294","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2080,-1
"56295","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2085,-1
"56296","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2090,-1
"56297","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2095,-1
"56298","none","UNIFORM30","Europe_Eastern","UnmanagedLand",2100,-1
"56299","none","UNIFORM30","Europe_Non_EU","UnmanagedLand",1975,-1
"56300","none","UNIFORM30","Europe_Non_EU","UnmanagedLand",1990,-1
"56301","none","UNIFORM30","Europe_Non_EU","UnmanagedLand",2005,-1
"56302","none","UNIFORM30","Europe_Non_EU","UnmanagedLand",2010,-1
"56303","none","UNIFORM30","Europe_Non_EU","UnmanagedLand",2015,-1
"56304","none","UNIFORM30","Europe_Non_EU","UnmanagedLand",2020,-1
"56305","none","UNIFORM30","Europe_Non_EU","UnmanagedLand",2025,-1
"56306","none","UNIFORM30","Europe_Non_EU","UnmanagedLand",2030,-1
"56307","none","UNIFORM30","Europe_Non_EU","UnmanagedLand",2035,-1
"56308","none","UNIFORM30","Europe_Non_EU","UnmanagedLand",2040,-1
"56309","none","UNIFORM30","Europe_Non_EU","UnmanagedLand",2045,-1
"56310","none","UNIFORM30","Europe_Non_EU","UnmanagedLand",2050,-1
