"","Units","scenario","year","market","value"
"1644","1990$/tC","1. BIODIV",2015,"European Free Trade AssociationCO2",0
"1645","1990$/tC","1. BIODIV",2015,"European Free Trade AssociationCO2_LUC",0
"1646","1990$/tC","1. BIODIV",2015,"IndiaCO2",0
"1647","1990$/tC","1. BIODIV",2015,"IndiaCO2_LUC",0
"1648","1990$/tC","1. BIODIV",2015,"IndonesiaCO2",0
"1649","1990$/tC","1. BIODIV",2015,"IndonesiaCO2_LUC",0
"1650","1990$/tC","1. BIODIV",2015,"JapanCO2",0
"1651","1990$/tC","1. BIODIV",2015,"JapanCO2_LUC",0
"1652","1990$/tC","1. BIODIV",2015,"MexicoCO2",0
"1653","1990$/tC","1. BIODIV",2015,"MexicoCO2_LUC",0
"1654","1990$/tC","1. BIODIV",2015,"Middle EastCO2",0
"1655","1990$/tC","1. BIODIV",2015,"Middle EastCO2_LUC",0
"1656","1990$/tC","1. BIODIV",2015,"PakistanCO2",0
"1657","1990$/tC","1. BIODIV",2015,"PakistanCO2_LUC",0
"1658","1990$/tC","1. BIODIV",2015,"RussiaCO2",0
"1659","1990$/tC","1. BIODIV",2015,"RussiaCO2_LUC",0
"1660","1990$/tC","1. BIODIV",2015,"South AfricaCO2",0
"1661","1990$/tC","1. BIODIV",2015,"South AfricaCO2_LUC",0
"1662","1990$/tC","1. BIODIV",2015,"South America_NorthernCO2",0
"1663","1990$/tC","1. BIODIV",2015,"South America_NorthernCO2_LUC",0
"1664","1990$/tC","1. BIODIV",2015,"South America_SouthernCO2",0
"1665","1990$/tC","1. BIODIV",2015,"South America_SouthernCO2_LUC",0
"1666","1990$/tC","1. BIODIV",2015,"South AsiaCO2",0
"1667","1990$/tC","1. BIODIV",2015,"South AsiaCO2_LUC",0
"1668","1990$/tC","1. BIODIV",2015,"South KoreaCO2",0
"1669","1990$/tC","1. BIODIV",2015,"South KoreaCO2_LUC",0
"1670","1990$/tC","1. BIODIV",2015,"Southeast AsiaCO2",0
"1671","1990$/tC","1. BIODIV",2015,"Southeast AsiaCO2_LUC",0
"1672","1990$/tC","1. BIODIV",2015,"TaiwanCO2",0
"1673","1990$/tC","1. BIODIV",2015,"USACO2",0
"1674","1990$/tC","1. BIODIV",2015,"USACO2_LUC",0
"1675","1990$/tC","1. BIODIV",2020,"Africa_EasternCO2",1
"1676","1990$/tC","1. BIODIV",2020,"Africa_EasternCO2_LUC",0
"1677","1990$/tC","1. BIODIV",2020,"Africa_NorthernCO2",223.065
"1678","1990$/tC","1. BIODIV",2020,"Africa_NorthernCO2_LUC",0
"1679","1990$/tC","1. BIODIV",2020,"Africa_SouthernCO2",331.815
"1680","1990$/tC","1. BIODIV",2020,"Africa_SouthernCO2_LUC",0
"1681","1990$/tC","1. BIODIV",2020,"Africa_WesternCO2",343.56
"1682","1990$/tC","1. BIODIV",2020,"Africa_WesternCO2_LUC",0
"1683","1990$/tC","1. BIODIV",2020,"ArgentinaCO2",1
"1684","1990$/tC","1. BIODIV",2020,"ArgentinaCO2_LUC",0
"1685","1990$/tC","1. BIODIV",2020,"Australia_NZCO2",167.411
"1686","1990$/tC","1. BIODIV",2020,"Australia_NZCO2_LUC",0
"1687","1990$/tC","1. BIODIV",2020,"BrazilCO2",288.284
"1688","1990$/tC","1. BIODIV",2020,"BrazilCO2_LUC",0
"1689","1990$/tC","1. BIODIV",2020,"CanadaCO2",290.562
"1690","1990$/tC","1. BIODIV",2020,"CanadaCO2_LUC",0
"1691","1990$/tC","1. BIODIV",2020,"Central America and CaribbeanCO2",71.0361
"1692","1990$/tC","1. BIODIV",2020,"Central America and CaribbeanCO2_LUC",0
"1693","1990$/tC","1. BIODIV",2020,"Central AsiaCO2",1
"1694","1990$/tC","1. BIODIV",2020,"Central AsiaCO2_LUC",0
"1695","1990$/tC","1. BIODIV",2020,"ChinaCO2",54.2536
"1696","1990$/tC","1. BIODIV",2020,"ChinaCO2_LUC",0
"1697","1990$/tC","1. BIODIV",2020,"ColombiaCO2",177.661
"1698","1990$/tC","1. BIODIV",2020,"ColombiaCO2_LUC",0
"1699","1990$/tC","1. BIODIV",2020,"EU-12CO2",298.151
"1700","1990$/tC","1. BIODIV",2020,"EU-15CO2",305.704
"1701","1990$/tC","1. BIODIV",2020,"EUCO2_LUC",0
"1702","1990$/tC","1. BIODIV",2020,"Europe_EasternCO2",80.5494
"1703","1990$/tC","1. BIODIV",2020,"Europe_EasternCO2_LUC",0
"1704","1990$/tC","1. BIODIV",2020,"Europe_Non_EUCO2",33.4373
"1705","1990$/tC","1. BIODIV",2020,"Europe_Non_EUCO2_LUC",0
"1706","1990$/tC","1. BIODIV",2020,"European Free Trade AssociationCO2",121.454
"1707","1990$/tC","1. BIODIV",2020,"European Free Trade AssociationCO2_LUC",0
"1708","1990$/tC","1. BIODIV",2020,"IndiaCO2",214.864
"1709","1990$/tC","1. BIODIV",2020,"IndiaCO2_LUC",0
"1710","1990$/tC","1. BIODIV",2020,"IndonesiaCO2",197.801
"1711","1990$/tC","1. BIODIV",2020,"IndonesiaCO2_LUC",0
"1712","1990$/tC","1. BIODIV",2020,"JapanCO2",258.887
"1713","1990$/tC","1. BIODIV",2020,"JapanCO2_LUC",0
"1714","1990$/tC","1. BIODIV",2020,"MexicoCO2",283.52
"1715","1990$/tC","1. BIODIV",2020,"MexicoCO2_LUC",0
"1716","1990$/tC","1. BIODIV",2020,"Middle EastCO2",207.714
"1717","1990$/tC","1. BIODIV",2020,"Middle EastCO2_LUC",0
"1718","1990$/tC","1. BIODIV",2020,"PakistanCO2",372.46
"1719","1990$/tC","1. BIODIV",2020,"PakistanCO2_LUC",0
"1720","1990$/tC","1. BIODIV",2020,"RussiaCO2",225.561
"1721","1990$/tC","1. BIODIV",2020,"RussiaCO2_LUC",0
"1722","1990$/tC","1. BIODIV",2020,"South AfricaCO2",162.843
"1723","1990$/tC","1. BIODIV",2020,"South AfricaCO2_LUC",0
"1724","1990$/tC","1. BIODIV",2020,"South America_NorthernCO2",892.257
"1725","1990$/tC","1. BIODIV",2020,"South America_NorthernCO2_LUC",0
"1726","1990$/tC","1. BIODIV",2020,"South America_SouthernCO2",225.972
"1727","1990$/tC","1. BIODIV",2020,"South America_SouthernCO2_LUC",0
"1728","1990$/tC","1. BIODIV",2020,"South AsiaCO2",263.048
"1729","1990$/tC","1. BIODIV",2020,"South AsiaCO2_LUC",0
"1730","1990$/tC","1. BIODIV",2020,"South KoreaCO2",93.3296
"1731","1990$/tC","1. BIODIV",2020,"South KoreaCO2_LUC",0
"1732","1990$/tC","1. BIODIV",2020,"Southeast AsiaCO2",99.2665
"1733","1990$/tC","1. BIODIV",2020,"Southeast AsiaCO2_LUC",0
"1734","1990$/tC","1. BIODIV",2020,"TaiwanCO2",34.9397
"1735","1990$/tC","1. BIODIV",2020,"USACO2",253.131
"1736","1990$/tC","1. BIODIV",2020,"USACO2_LUC",0
"1737","1990$/tC","1. BIODIV",2025,"Africa_EasternCO2",573.975
"1738","1990$/tC","1. BIODIV",2025,"Africa_EasternCO2_LUC",5.73975
"1739","1990$/tC","1. BIODIV",2025,"Africa_NorthernCO2",491.619
"1740","1990$/tC","1. BIODIV",2025,"Africa_NorthernCO2_LUC",4.91619
"1741","1990$/tC","1. BIODIV",2025,"Africa_SouthernCO2",613.38
"1742","1990$/tC","1. BIODIV",2025,"Africa_SouthernCO2_LUC",6.1338
"1743","1990$/tC","1. BIODIV",2025,"Africa_WesternCO2",587.994
"1744","1990$/tC","1. BIODIV",2025,"Africa_WesternCO2_LUC",5.87994
"1745","1990$/tC","1. BIODIV",2025,"ArgentinaCO2",351.665
"1746","1990$/tC","1. BIODIV",2025,"ArgentinaCO2_LUC",3.51665
"1747","1990$/tC","1. BIODIV",2025,"Australia_NZCO2",306.152
"1748","1990$/tC","1. BIODIV",2025,"Australia_NZCO2_LUC",3.06152
"1749","1990$/tC","1. BIODIV",2025,"BrazilCO2",363.318
"1750","1990$/tC","1. BIODIV",2025,"BrazilCO2_LUC",3.63318
"1751","1990$/tC","1. BIODIV",2025,"CanadaCO2",353.948
"1752","1990$/tC","1. BIODIV",2025,"CanadaCO2_LUC",3.53948
"1753","1990$/tC","1. BIODIV",2025,"Central America and CaribbeanCO2",465.37
"1754","1990$/tC","1. BIODIV",2025,"Central America and CaribbeanCO2_LUC",4.6537
"1755","1990$/tC","1. BIODIV",2025,"Central AsiaCO2",415.377
"1756","1990$/tC","1. BIODIV",2025,"Central AsiaCO2_LUC",4.15377
"1757","1990$/tC","1. BIODIV",2025,"ChinaCO2",299.725
"1758","1990$/tC","1. BIODIV",2025,"ChinaCO2_LUC",2.99725
"1759","1990$/tC","1. BIODIV",2025,"ColombiaCO2",287.074
"1760","1990$/tC","1. BIODIV",2025,"ColombiaCO2_LUC",2.87074
"1761","1990$/tC","1. BIODIV",2025,"EU-12CO2",336.104
"1762","1990$/tC","1. BIODIV",2025,"EU-15CO2",340.366
"1763","1990$/tC","1. BIODIV",2025,"EUCO2_LUC",3.36104
"1764","1990$/tC","1. BIODIV",2025,"Europe_EasternCO2",407.907
"1765","1990$/tC","1. BIODIV",2025,"Europe_EasternCO2_LUC",4.07907
"1766","1990$/tC","1. BIODIV",2025,"Europe_Non_EUCO2",358.554
"1767","1990$/tC","1. BIODIV",2025,"Europe_Non_EUCO2_LUC",3.58554
"1768","1990$/tC","1. BIODIV",2025,"European Free Trade AssociationCO2",336.365
"1769","1990$/tC","1. BIODIV",2025,"European Free Trade AssociationCO2_LUC",3.36365
"1770","1990$/tC","1. BIODIV",2025,"IndiaCO2",344.841
"1771","1990$/tC","1. BIODIV",2025,"IndiaCO2_LUC",3.44841
"1772","1990$/tC","1. BIODIV",2025,"IndonesiaCO2",283.791
"1773","1990$/tC","1. BIODIV",2025,"IndonesiaCO2_LUC",2.83791
"1774","1990$/tC","1. BIODIV",2025,"JapanCO2",364.957
"1775","1990$/tC","1. BIODIV",2025,"JapanCO2_LUC",3.64957
"1776","1990$/tC","1. BIODIV",2025,"MexicoCO2",363.563
"1777","1990$/tC","1. BIODIV",2025,"MexicoCO2_LUC",3.63563
"1778","1990$/tC","1. BIODIV",2025,"Middle EastCO2",467.553
"1779","1990$/tC","1. BIODIV",2025,"Middle EastCO2_LUC",4.67553
"1780","1990$/tC","1. BIODIV",2025,"PakistanCO2",557.403
"1781","1990$/tC","1. BIODIV",2025,"PakistanCO2_LUC",5.57403
"1782","1990$/tC","1. BIODIV",2025,"RussiaCO2",275.877
"1783","1990$/tC","1. BIODIV",2025,"RussiaCO2_LUC",2.75877
"1784","1990$/tC","1. BIODIV",2025,"South AfricaCO2",255.503
"1785","1990$/tC","1. BIODIV",2025,"South AfricaCO2_LUC",2.55503
"1786","1990$/tC","1. BIODIV",2025,"South America_NorthernCO2",636.083
"1787","1990$/tC","1. BIODIV",2025,"South America_NorthernCO2_LUC",6.36083
"1788","1990$/tC","1. BIODIV",2025,"South America_SouthernCO2",475.388
"1789","1990$/tC","1. BIODIV",2025,"South America_SouthernCO2_LUC",4.75388
"1790","1990$/tC","1. BIODIV",2025,"South AsiaCO2",547.983
"1791","1990$/tC","1. BIODIV",2025,"South AsiaCO2_LUC",5.47983
"1792","1990$/tC","1. BIODIV",2025,"South KoreaCO2",267.673
"1793","1990$/tC","1. BIODIV",2025,"South KoreaCO2_LUC",2.67673
"1794","1990$/tC","1. BIODIV",2025,"Southeast AsiaCO2",406.744
"1795","1990$/tC","1. BIODIV",2025,"Southeast AsiaCO2_LUC",4.06744
"1796","1990$/tC","1. BIODIV",2025,"TaiwanCO2",372.084
"1797","1990$/tC","1. BIODIV",2025,"USACO2",316.838
"1798","1990$/tC","1. BIODIV",2025,"USACO2_LUC",3.16838
"1799","1990$/tC","1. BIODIV",2030,"Africa_EasternCO2",582.823
"1800","1990$/tC","1. BIODIV",2030,"Africa_EasternCO2_LUC",11.6565
"1801","1990$/tC","1. BIODIV",2030,"Africa_NorthernCO2",566.971
"1802","1990$/tC","1. BIODIV",2030,"Africa_NorthernCO2_LUC",11.3394
"1803","1990$/tC","1. BIODIV",2030,"Africa_SouthernCO2",541.253
"1804","1990$/tC","1. BIODIV",2030,"Africa_SouthernCO2_LUC",10.8251
"1805","1990$/tC","1. BIODIV",2030,"Africa_WesternCO2",593.383
"1806","1990$/tC","1. BIODIV",2030,"Africa_WesternCO2_LUC",11.8677
"1807","1990$/tC","1. BIODIV",2030,"ArgentinaCO2",456.235
"1808","1990$/tC","1. BIODIV",2030,"ArgentinaCO2_LUC",9.12469
"1809","1990$/tC","1. BIODIV",2030,"Australia_NZCO2",455.948
"1810","1990$/tC","1. BIODIV",2030,"Australia_NZCO2_LUC",9.11897
"1811","1990$/tC","1. BIODIV",2030,"BrazilCO2",403.584
"1812","1990$/tC","1. BIODIV",2030,"BrazilCO2_LUC",8.07168
"1813","1990$/tC","1. BIODIV",2030,"CanadaCO2",441.537
"1814","1990$/tC","1. BIODIV",2030,"CanadaCO2_LUC",8.83074
"1815","1990$/tC","1. BIODIV",2030,"Central America and CaribbeanCO2",511.317
"1816","1990$/tC","1. BIODIV",2030,"Central America and CaribbeanCO2_LUC",10.2263
"1817","1990$/tC","1. BIODIV",2030,"Central AsiaCO2",504.176
"1818","1990$/tC","1. BIODIV",2030,"Central AsiaCO2_LUC",10.0835
"1819","1990$/tC","1. BIODIV",2030,"ChinaCO2",374.451
"1820","1990$/tC","1. BIODIV",2030,"ChinaCO2_LUC",7.48902
"1821","1990$/tC","1. BIODIV",2030,"ColombiaCO2",390.716
"1822","1990$/tC","1. BIODIV",2030,"ColombiaCO2_LUC",7.81431
"1823","1990$/tC","1. BIODIV",2030,"EU-12CO2",422.777
"1824","1990$/tC","1. BIODIV",2030,"EU-15CO2",421.043
"1825","1990$/tC","1. BIODIV",2030,"EUCO2_LUC",8.45554
"1826","1990$/tC","1. BIODIV",2030,"Europe_EasternCO2",472.277
"1827","1990$/tC","1. BIODIV",2030,"Europe_EasternCO2_LUC",9.44554
"1828","1990$/tC","1. BIODIV",2030,"Europe_Non_EUCO2",425.27
"1829","1990$/tC","1. BIODIV",2030,"Europe_Non_EUCO2_LUC",8.5054
"1830","1990$/tC","1. BIODIV",2030,"European Free Trade AssociationCO2",276.23
"1831","1990$/tC","1. BIODIV",2030,"European Free Trade AssociationCO2_LUC",5.52461
"1832","1990$/tC","1. BIODIV",2030,"IndiaCO2",446.432
"1833","1990$/tC","1. BIODIV",2030,"IndiaCO2_LUC",8.92864
"1834","1990$/tC","1. BIODIV",2030,"IndonesiaCO2",326.118
"1835","1990$/tC","1. BIODIV",2030,"IndonesiaCO2_LUC",6.52236
"1836","1990$/tC","1. BIODIV",2030,"JapanCO2",442.089
"1837","1990$/tC","1. BIODIV",2030,"JapanCO2_LUC",8.84177
"1838","1990$/tC","1. BIODIV",2030,"MexicoCO2",446.123
"1839","1990$/tC","1. BIODIV",2030,"MexicoCO2_LUC",8.92246
"1840","1990$/tC","1. BIODIV",2030,"Middle EastCO2",523.607
"1841","1990$/tC","1. BIODIV",2030,"Middle EastCO2_LUC",10.4721
"1842","1990$/tC","1. BIODIV",2030,"PakistanCO2",641.059
"1843","1990$/tC","1. BIODIV",2030,"PakistanCO2_LUC",12.8212
"1844","1990$/tC","1. BIODIV",2030,"RussiaCO2",362.571
"1845","1990$/tC","1. BIODIV",2030,"RussiaCO2_LUC",7.25141
"1846","1990$/tC","1. BIODIV",2030,"South AfricaCO2",324.629
"1847","1990$/tC","1. BIODIV",2030,"South AfricaCO2_LUC",6.49257
"1848","1990$/tC","1. BIODIV",2030,"South America_NorthernCO2",696.469
"1849","1990$/tC","1. BIODIV",2030,"South America_NorthernCO2_LUC",13.9294
"1850","1990$/tC","1. BIODIV",2030,"South America_SouthernCO2",509.129
"1851","1990$/tC","1. BIODIV",2030,"South America_SouthernCO2_LUC",10.1826
"1852","1990$/tC","1. BIODIV",2030,"South AsiaCO2",614.493
"1853","1990$/tC","1. BIODIV",2030,"South AsiaCO2_LUC",12.2899
"1854","1990$/tC","1. BIODIV",2030,"South KoreaCO2",338.219
"1855","1990$/tC","1. BIODIV",2030,"South KoreaCO2_LUC",6.76437
"1856","1990$/tC","1. BIODIV",2030,"Southeast AsiaCO2",473.537
"1857","1990$/tC","1. BIODIV",2030,"Southeast AsiaCO2_LUC",9.47075
"1858","1990$/tC","1. BIODIV",2030,"TaiwanCO2",574.536
"1859","1990$/tC","1. BIODIV",2030,"USACO2",388.476
"1860","1990$/tC","1. BIODIV",2030,"USACO2_LUC",7.76952
"1861","1990$/tC","1. BIODIV",2035,"Africa_EasternCO2",614.182
"1862","1990$/tC","1. BIODIV",2035,"Africa_EasternCO2_LUC",30.7091
"1863","1990$/tC","1. BIODIV",2035,"Africa_NorthernCO2",688.332
"1864","1990$/tC","1. BIODIV",2035,"Africa_NorthernCO2_LUC",34.4166
"1865","1990$/tC","1. BIODIV",2035,"Africa_SouthernCO2",648.002
"1866","1990$/tC","1. BIODIV",2035,"Africa_SouthernCO2_LUC",32.4001
"1867","1990$/tC","1. BIODIV",2035,"Africa_WesternCO2",408.661
"1868","1990$/tC","1. BIODIV",2035,"Africa_WesternCO2_LUC",20.433
"1869","1990$/tC","1. BIODIV",2035,"ArgentinaCO2",558.776
"1870","1990$/tC","1. BIODIV",2035,"ArgentinaCO2_LUC",27.9388
"1871","1990$/tC","1. BIODIV",2035,"Australia_NZCO2",583.025
"1872","1990$/tC","1. BIODIV",2035,"Australia_NZCO2_LUC",29.1512
"1873","1990$/tC","1. BIODIV",2035,"BrazilCO2",450.956
"1874","1990$/tC","1. BIODIV",2035,"BrazilCO2_LUC",22.5478
"1875","1990$/tC","1. BIODIV",2035,"CanadaCO2",544.357
"1876","1990$/tC","1. BIODIV",2035,"CanadaCO2_LUC",27.2179
"1877","1990$/tC","1. BIODIV",2035,"Central America and CaribbeanCO2",580.143
"1878","1990$/tC","1. BIODIV",2035,"Central America and CaribbeanCO2_LUC",29.0072
"1879","1990$/tC","1. BIODIV",2035,"Central AsiaCO2",604.151
"1880","1990$/tC","1. BIODIV",2035,"Central AsiaCO2_LUC",30.2076
"1881","1990$/tC","1. BIODIV",2035,"ChinaCO2",488.546
"1882","1990$/tC","1. BIODIV",2035,"ChinaCO2_LUC",24.4273
"1883","1990$/tC","1. BIODIV",2035,"ColombiaCO2",468.358
"1884","1990$/tC","1. BIODIV",2035,"ColombiaCO2_LUC",23.4179
"1885","1990$/tC","1. BIODIV",2035,"EU-12CO2",528.73
"1886","1990$/tC","1. BIODIV",2035,"EU-15CO2",520.742
"1887","1990$/tC","1. BIODIV",2035,"EUCO2_LUC",26.4365
"1888","1990$/tC","1. BIODIV",2035,"Europe_EasternCO2",573.748
"1889","1990$/tC","1. BIODIV",2035,"Europe_EasternCO2_LUC",28.6874
"1890","1990$/tC","1. BIODIV",2035,"Europe_Non_EUCO2",508.597
"1891","1990$/tC","1. BIODIV",2035,"Europe_Non_EUCO2_LUC",25.4298
"1892","1990$/tC","1. BIODIV",2035,"European Free Trade AssociationCO2",407.034
"1893","1990$/tC","1. BIODIV",2035,"European Free Trade AssociationCO2_LUC",20.3517
"1894","1990$/tC","1. BIODIV",2035,"IndiaCO2",598.39
"1895","1990$/tC","1. BIODIV",2035,"IndiaCO2_LUC",29.9195
"1896","1990$/tC","1. BIODIV",2035,"IndonesiaCO2",395.561
"1897","1990$/tC","1. BIODIV",2035,"IndonesiaCO2_LUC",19.7781
"1898","1990$/tC","1. BIODIV",2035,"JapanCO2",545.755
"1899","1990$/tC","1. BIODIV",2035,"JapanCO2_LUC",27.2877
"1900","1990$/tC","1. BIODIV",2035,"MexicoCO2",518.332
"1901","1990$/tC","1. BIODIV",2035,"MexicoCO2_LUC",25.9166
"1902","1990$/tC","1. BIODIV",2035,"Middle EastCO2",620.31
"1903","1990$/tC","1. BIODIV",2035,"Middle EastCO2_LUC",31.0155
"1904","1990$/tC","1. BIODIV",2035,"PakistanCO2",764.355
"1905","1990$/tC","1. BIODIV",2035,"PakistanCO2_LUC",38.2178
"1906","1990$/tC","1. BIODIV",2035,"RussiaCO2",441.287
"1907","1990$/tC","1. BIODIV",2035,"RussiaCO2_LUC",22.0643
"1908","1990$/tC","1. BIODIV",2035,"South AfricaCO2",397.925
"1909","1990$/tC","1. BIODIV",2035,"South AfricaCO2_LUC",19.8962
"1910","1990$/tC","1. BIODIV",2035,"South America_NorthernCO2",774.063
"1911","1990$/tC","1. BIODIV",2035,"South America_NorthernCO2_LUC",38.7032
"1912","1990$/tC","1. BIODIV",2035,"South America_SouthernCO2",578.235
"1913","1990$/tC","1. BIODIV",2035,"South America_SouthernCO2_LUC",28.9118
"1914","1990$/tC","1. BIODIV",2035,"South AsiaCO2",737.015
"1915","1990$/tC","1. BIODIV",2035,"South AsiaCO2_LUC",36.8508
"1916","1990$/tC","1. BIODIV",2035,"South KoreaCO2",460.967
"1917","1990$/tC","1. BIODIV",2035,"South KoreaCO2_LUC",23.0484
"1918","1990$/tC","1. BIODIV",2035,"Southeast AsiaCO2",556.032
"1919","1990$/tC","1. BIODIV",2035,"Southeast AsiaCO2_LUC",27.8016
"1920","1990$/tC","1. BIODIV",2035,"TaiwanCO2",682.264
"1921","1990$/tC","1. BIODIV",2035,"USACO2",482.865
"1922","1990$/tC","1. BIODIV",2035,"USACO2_LUC",24.1433
"1923","1990$/tC","1. BIODIV",2040,"Africa_EasternCO2",670.335
"1924","1990$/tC","1. BIODIV",2040,"Africa_EasternCO2_LUC",67.0335
"1925","1990$/tC","1. BIODIV",2040,"Africa_NorthernCO2",811.13
"1926","1990$/tC","1. BIODIV",2040,"Africa_NorthernCO2_LUC",81.113
"1927","1990$/tC","1. BIODIV",2040,"Africa_SouthernCO2",480.58
"1928","1990$/tC","1. BIODIV",2040,"Africa_SouthernCO2_LUC",48.058
"1929","1990$/tC","1. BIODIV",2040,"Africa_WesternCO2",534.558
"1930","1990$/tC","1. BIODIV",2040,"Africa_WesternCO2_LUC",53.4558
"1931","1990$/tC","1. BIODIV",2040,"ArgentinaCO2",655.664
"1932","1990$/tC","1. BIODIV",2040,"ArgentinaCO2_LUC",65.5664
"1933","1990$/tC","1. BIODIV",2040,"Australia_NZCO2",694.741
"1934","1990$/tC","1. BIODIV",2040,"Australia_NZCO2_LUC",69.4741
"1935","1990$/tC","1. BIODIV",2040,"BrazilCO2",529.922
"1936","1990$/tC","1. BIODIV",2040,"BrazilCO2_LUC",52.9922
"1937","1990$/tC","1. BIODIV",2040,"CanadaCO2",650.782
"1938","1990$/tC","1. BIODIV",2040,"CanadaCO2_LUC",65.0782
"1939","1990$/tC","1. BIODIV",2040,"Central America and CaribbeanCO2",634.822
"1940","1990$/tC","1. BIODIV",2040,"Central America and CaribbeanCO2_LUC",63.4822
"1941","1990$/tC","1. BIODIV",2040,"Central AsiaCO2",705.83
"1942","1990$/tC","1. BIODIV",2040,"Central AsiaCO2_LUC",70.583
"1943","1990$/tC","1. BIODIV",2040,"ChinaCO2",622.956
"1944","1990$/tC","1. BIODIV",2040,"ChinaCO2_LUC",62.2956
"1945","1990$/tC","1. BIODIV",2040,"ColombiaCO2",536.72
"1946","1990$/tC","1. BIODIV",2040,"ColombiaCO2_LUC",53.672
"1947","1990$/tC","1. BIODIV",2040,"EU-12CO2",662.526
"1948","1990$/tC","1. BIODIV",2040,"EU-15CO2",646.307
"1949","1990$/tC","1. BIODIV",2040,"EUCO2_LUC",66.2526
"1950","1990$/tC","1. BIODIV",2040,"Europe_EasternCO2",700.938
"1951","1990$/tC","1. BIODIV",2040,"Europe_EasternCO2_LUC",70.0938
"1952","1990$/tC","1. BIODIV",2040,"Europe_Non_EUCO2",632.581
"1953","1990$/tC","1. BIODIV",2040,"Europe_Non_EUCO2_LUC",63.2581
"1954","1990$/tC","1. BIODIV",2040,"European Free Trade AssociationCO2",514.525
"1955","1990$/tC","1. BIODIV",2040,"European Free Trade AssociationCO2_LUC",51.4525
"1956","1990$/tC","1. BIODIV",2040,"IndiaCO2",747.759
"1957","1990$/tC","1. BIODIV",2040,"IndiaCO2_LUC",74.7759
"1958","1990$/tC","1. BIODIV",2040,"IndonesiaCO2",520.581
"1959","1990$/tC","1. BIODIV",2040,"IndonesiaCO2_LUC",52.0581
"1960","1990$/tC","1. BIODIV",2040,"JapanCO2",676.111
"1961","1990$/tC","1. BIODIV",2040,"JapanCO2_LUC",67.6111
"1962","1990$/tC","1. BIODIV",2040,"MexicoCO2",594.762
"1963","1990$/tC","1. BIODIV",2040,"MexicoCO2_LUC",59.4762
"1964","1990$/tC","1. BIODIV",2040,"Middle EastCO2",723.188
"1965","1990$/tC","1. BIODIV",2040,"Middle EastCO2_LUC",72.3188
"1966","1990$/tC","1. BIODIV",2040,"PakistanCO2",863.605
"1967","1990$/tC","1. BIODIV",2040,"PakistanCO2_LUC",86.3605
"1968","1990$/tC","1. BIODIV",2040,"RussiaCO2",534.428
"1969","1990$/tC","1. BIODIV",2040,"RussiaCO2_LUC",53.4428
"1970","1990$/tC","1. BIODIV",2040,"South AfricaCO2",600.549
"1971","1990$/tC","1. BIODIV",2040,"South AfricaCO2_LUC",60.0549
"1972","1990$/tC","1. BIODIV",2040,"South America_NorthernCO2",847.621
"1973","1990$/tC","1. BIODIV",2040,"South America_NorthernCO2_LUC",84.7621
"1974","1990$/tC","1. BIODIV",2040,"South America_SouthernCO2",657.52
"1975","1990$/tC","1. BIODIV",2040,"South America_SouthernCO2_LUC",65.752
"1976","1990$/tC","1. BIODIV",2040,"South AsiaCO2",852.145
"1977","1990$/tC","1. BIODIV",2040,"South AsiaCO2_LUC",85.2145
"1978","1990$/tC","1. BIODIV",2040,"South KoreaCO2",671.984
"1979","1990$/tC","1. BIODIV",2040,"South KoreaCO2_LUC",67.1984
"1980","1990$/tC","1. BIODIV",2040,"Southeast AsiaCO2",654.21
"1981","1990$/tC","1. BIODIV",2040,"Southeast AsiaCO2_LUC",65.421
"1982","1990$/tC","1. BIODIV",2040,"TaiwanCO2",796.223
"1983","1990$/tC","1. BIODIV",2040,"USACO2",578.636
"1984","1990$/tC","1. BIODIV",2040,"USACO2_LUC",57.8636
"1985","1990$/tC","1. BIODIV",2045,"Africa_EasternCO2",787.346
"1986","1990$/tC","1. BIODIV",2045,"Africa_EasternCO2_LUC",118.102
"1987","1990$/tC","1. BIODIV",2045,"Africa_NorthernCO2",933.193
"1988","1990$/tC","1. BIODIV",2045,"Africa_NorthernCO2_LUC",139.979
"1989","1990$/tC","1. BIODIV",2045,"Africa_SouthernCO2",564.709
"1990","1990$/tC","1. BIODIV",2045,"Africa_SouthernCO2_LUC",84.7064
"1991","1990$/tC","1. BIODIV",2045,"Africa_WesternCO2",740.427
"1992","1990$/tC","1. BIODIV",2045,"Africa_WesternCO2_LUC",111.064
"1993","1990$/tC","1. BIODIV",2045,"ArgentinaCO2",664.304
"1994","1990$/tC","1. BIODIV",2045,"ArgentinaCO2_LUC",99.6456
"1995","1990$/tC","1. BIODIV",2045,"Australia_NZCO2",734.718
"1996","1990$/tC","1. BIODIV",2045,"Australia_NZCO2_LUC",110.208
"1997","1990$/tC","1. BIODIV",2045,"BrazilCO2",521.783
"1998","1990$/tC","1. BIODIV",2045,"BrazilCO2_LUC",78.2675
"1999","1990$/tC","1. BIODIV",2045,"CanadaCO2",667.553
"2000","1990$/tC","1. BIODIV",2045,"CanadaCO2_LUC",100.133
"2001","1990$/tC","1. BIODIV",2045,"Central America and CaribbeanCO2",700.053
"2002","1990$/tC","1. BIODIV",2045,"Central America and CaribbeanCO2_LUC",105.008
"2003","1990$/tC","1. BIODIV",2045,"Central AsiaCO2",810.033
"2004","1990$/tC","1. BIODIV",2045,"Central AsiaCO2_LUC",121.505
"2005","1990$/tC","1. BIODIV",2045,"ChinaCO2",757.637
