Units,scenario,region,land-allocation,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
thous km2,default,EU-12,grass,178.0637353,162.7400249,154.88434230000001,147.4154505,141.0494697,134.399364,128.8562313,124.1336065,120.8765111,118.4436578,116.8951527,115.8813777,115.2703838,115.0664769,115.2131687,115.6528881,116.3837462
thous km2,default,EU-12,Legumes,6.893638376999999,6.981326297,7.193640891,7.209511657,7.176043601,7.097427962,7.004257365,7.101997874,7.1988435399,7.2573967019,7.3229619174,7.3895995797000005,7.4402346797000005,7.477317414,7.4951202542,7.4938309653,7.497734976
thous km2,default,EU-12,NutsSeeds,0.0044620300000000005,0.00444826,0.00454443,0.004605382,0.004630209,0.004601467,0.004552194,0.004550762999999999,0.0045468390000000004,0.00452085,0.004498792,0.004471705,0.004437133,0.004399617,0.004359848,0.004319678,0.004287846
thous km2,default,EU-12,NutsSeedsTree,0.2509184399,0.2487192964,0.2531332563,0.2557606603,0.256731635,0.2541797443,0.2506277215,0.2495748266,0.2488352492,0.2477024655,0.2466442427,0.2450238386,0.2430020812,0.24084109010000002,0.2387552205,0.2369184547,0.2352878981
thous km2,default,EU-12,OilCropTree,0.13916314,0.1571187,0.17638053,0.17462543,0.17603686,0.17904799000000002,0.18133241,0.18429023,0.18641849,0.18895799,0.19041857,0.191713,0.19345081,0.19553658000000002,0.19792455,0.20051036,0.2028538
thous km2,default,EU-12,otherarable,26.144898388999998,22.725264632000002,21.030609087000002,19.460533905,18.146503781,16.802428396,15.710497718,14.766572999,14.120175346,13.639579928,13.327936236000001,13.115478444,12.978165639,12.917582206,12.924128302,12.98724028,13.105641531
thous km2,default,EU-12,OtherGrainC4,0.563946137,0.550138797,0.541189494,0.531575171,0.518834024,0.503959558,0.489583611,0.48729727700000003,0.485794437,0.482087067,0.48027595700000003,0.479341961,0.47808847899999996,0.476490033,0.474287574,0.47153043299999997,0.46959434299999997
thous km2,default,EU-12,pasture (grazed),7.083636956,7.235186726999999,7.469813353,7.617710462000001,7.731012513,7.786414913,7.8429690249999995,7.970903003,8.151762684,8.356477409,8.592506575,8.840048173,9.083478939,9.318224444,9.539592918,9.747593069,9.938855363
thous km2,default,EU-12,pasture (other),107.95305747900001,92.167604008,84.421423714,77.337522786,71.492101691,65.605030386,60.893141602,56.981755725,54.341213136,52.404077079,51.162698553,50.322551204,49.782177487999995,49.543697056,49.573604228,49.833845790999995,50.314892136000005
thous km2,default,EU-12,RootTuber,5.42558495639,5.03218210167,4.68922922061,4.65338975251,4.60394433431,4.54699209521,4.48232560544,4.40136531089,4.31340603297,4.20990337186,4.10630445485,4.00449774658,3.90730810262,3.8158551744299998,3.7281662123199997,3.64548566006,3.5652598649700002
thous km2,default,EU-12,shrubs,3.597245322,3.324948119,3.1812093499,3.0411792173,2.9191867556,2.790154277,2.6816725602,2.5867200045999996,2.5207407083,2.4716254901,2.4406467058,2.4205103430999997,2.4085096677,2.4047167271,2.4080577184000003,2.4174334522,2.4326350719999996
thous km2,default,EU-12,Soybean,2.1913277201,2.1298743668,2.1139095938,2.0852273278,2.0785583497,2.0732254297,2.0568808104,2.0399380666,2.0208350374,2.0073805804,1.9923847474999998,1.9868169226,1.9927051144,2.0033387085,2.0129704087,2.0185843783,2.0180547056
thous km2,default,EU-12,tundra,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612
thous km2,default,EU-12,UnsuitableGrassland,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945
thous km2,default,EU-12,UnsuitableShrubland,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802
thous km2,default,EU-12,UnsuitableUnmanagedForest,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489
thous km2,default,EU-12,UnsuitableUnmanagedPasture,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112
thous km2,default,EU-12,urban,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548
thous km2,default,EU-12,Vegetables,5.6498950613683,5.36027914298,5.1026500981225,4.8654111558869,4.6349087742175,4.4135124738936,4.2071357507416,4.2003210541699,4.1874646078083,4.1579921552119,4.124571900163,4.0861684649169,4.0449533735683,4.0040268455507,3.9616772863499,3.9200487426171,3.8768591055353
thous km2,default,EU-15,biomassGrass,0,8.80056339362,11.63056300314,14.39891613245,17.27218901747,20.71874363649,23.5896949421,25.33575911891,26.17887531337,26.72741645571,26.73610896166,26.465939506239998,25.98006583933,25.30592852099,24.57948152311,23.92850304061,23.18709955887
thous km2,default,EU-15,biomassTree,0,193.401117271,246.390532582,291.306154646,318.785267007,349.665618928,373.236785152,386.718393401,392.007277287,395.146659649,393.65641786,390.036218721,384.892727775,378.174330833,371.157205863,365.061777408,358.688986151
thous km2,default,EU-15,CornC4,32.1298259733,31.3683020203,31.1769965706,31.3292241145,32.9245241768,36.353171459,39.2878668935,41.2331212087,42.1546269403,42.7043831888,42.6490269185,42.6535709012,42.8892651734,43.306834790399996,43.7460969347,44.1155254492,44.3951845771
thous km2,default,EU-15,crops,491.61918508154,472.703645222026,469.193070596649,469.678479796276,471.277937582497,471.965093474606,471.981133680776,477.518338191645,483.05128568299534,488.06130456046833,493.25085102030624,498.12497019659423,502.38340834091724,506.3999006061848,509.99472425016944,512.8251764142158,514.7129443563092
thous km2,default,EU-15,FodderHerbC4,47.5179979204,49.3692335847,52.8810237313,54.6099645264,56.2795277421,57.558982489099996,58.6197352046,60.1646883578,61.6586027453,63.0367045358,64.3140849185,65.3699321599,66.2178827763,66.8941489812,67.3042787742,67.2898964744,67.0784794444
thous km2,default,EU-15,forest (managed),967.49203,924.19803,923.84081,923.76084,927.88677,928.71236,930.25796,932.70161,937.50442,941.94196,947.24481,952.4676,957.48041,962.22357,966.15905,968.90192,970.79902
thous km2,default,EU-15,forest (unmanaged),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thous km2,default,EU-15,Fruits,23.835583858669,23.571644437201,23.48102897844,24.03377724028,24.5219679480085,24.9387057393851,25.2715125213092,25.3591687856218,25.4172919180097,25.4145317196644,25.4165783883711,25.3801514844271,25.3022235536826,25.2222588005511,25.1238222722463,24.9911658262428,24.7782351447563
thous km2,default,EU-15,FruitsTree,15.12585369974,15.49723134623,15.83835328566,16.15893828398,16.43810316998,16.62990824529,16.77618466072,16.79784977579,16.80630842551,16.78986094926,16.75573920461,16.69830342406,16.62529709834,16.52604329761,16.3965187973,16.25559311185,16.10361867119
thous km2,default,EU-15,grass,469.9340688037778,421.65277380249034,401.87003680214275,383.6682216018772,368.932355601698,353.6724047015283,341.4225433014026,331.1108779013118,323.6324752012517,317.57221680120506,313.3325270011759,310.2247038011568,308.0610419011457,306.7473518011423,306.1653784011446,306.19454440115055,307.2241805011638
thous km2,default,EU-15,Legumes,13.0795048784,12.8207544542,13.0121413908,13.2850175771,13.5154288145,13.7003017049,13.8413945573,14.1235900437,14.3873997367,14.5811099768,14.7930786871,14.9710573007,15.0811617751,15.1956491773,15.3028730054,15.3714982231,15.3582519369
thous km2,default,EU-15,MiscCropTree,5.3918752e-5,5.4502008e-5,5.5225314e-5,5.539882e-5,5.5615544e-5,5.5373617e-5,5.5173357e-5,5.5582856e-5,5.5982983e-5,5.6402452e-5,5.6638452e-5,5.675375e-5,5.6899831e-5,5.681197e-5,5.6521684e-5,5.6205133e-5,5.6054953e-5
thous km2,default,EU-15,NutsSeeds,0.01028198253,0.010673594949999999,0.01119510022,0.01142781478,0.01154190303,0.01149427448,0.01137308243,0.01145548197,0.011496837670000001,0.011480372559999999,0.01143493974,0.0113496674,0.01124055259,0.01110789127,0.01096500156,0.010825267179999999,0.01070984883
thous km2,default,EU-15,NutsSeedsTree,9.89808476,9.9076217133,10.1930454305,10.4225556928,10.5842583019,10.6219044281,10.6099801488,10.6758814264,10.7040627413,10.676167655,10.6276635652,10.5460483896,10.4441525496,10.328956429,10.2078193172,10.0878496963,9.9838735964
thous km2,default,EU-15,OilCropTree,50.020091774,49.7524480788,49.6326358694,48.9507527911,49.1826712778,50.1360440712,50.851408993,52.0656093328,52.7898265569,53.3875125956,53.5692103947,53.6719949195,53.8779272533,54.1749023819,54.5153761234,54.8519595317,55.174300268799996
thous km2,default,EU-15,otherarable,85.44218873,72.12548266,66.48074303,61.23664206,56.93997393,52.54748289,49.10999667,46.08928476,43.92917914,42.20251984,40.997364160000004,40.11109335,39.48731386,39.08991956,38.89066607,38.86200568,39.1039491
thous km2,default,EU-15,OtherGrainC4,1.0738524539,1.092729527,1.1181732003,1.0936718198,1.0658488586,1.0316165285,0.9982998717,1.0013285273,1.0054127308,1.0089859938,1.0137197557,1.0180951647,1.0220366828,1.0243357914,1.0250591088,1.0249672397,1.0241724665
thous km2,default,EU-15,pasture (grazed),40.22546344,40.4115592568,42.0033709576,43.3837202563,44.7960682775,45.9675301751,47.2205014365,48.4079863109,49.816427529,51.3113090484,52.9223215611,54.5375784403,56.0921654489,57.5342790771,58.8357690304,60.0055941898,61.0681719227
thous km2,default,EU-15,pasture (other),397.583976354683,330.346552569146,304.220862216666,280.837746755639,262.349454011888,243.672359681914,229.098884023825,216.899551463334,208.179822953605,201.172627781523,196.255989505522,192.615439829926,190.025153805135,188.371574210895,187.511471348731,187.300975211852,188.15973540765
thous km2,default,EU-15,rock and desert,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334
thous km2,default,EU-15,RootTuber,9.731977778000001,9.613441062,9.551035916,9.5527718887,9.5222837288,9.4509616478,9.3503345198,9.2290244917,9.0992628304,8.9532467437,8.8143797346,8.6757907453,8.5358820182,8.3997987433,8.2634957796,8.1303461619,7.9860104306
thous km2,default,EU-15,shrubs,189.97438116635442,178.84376104235443,173.45102336935443,167.99058580775443,163.13995580775443,157.82452467785444,153.44259985175444,149.37783747365444,146.34853763615442,143.87010161655442,142.10957589425442,140.80118152955444,139.88828636725444,139.29819282565444,138.99865479325442,138.95923871855442,139.35750988335442
thous km2,default,EU-15,Soybean,3.10019897762,2.85056073635,2.7590968924,2.66115859378,2.6042877355600003,2.55421732459,2.4988513638,2.46725005918,2.43086760985,2.39754958876,2.36297093006,2.34111686634,2.33452085726,2.33509343611,2.3356837115899998,2.3322709852,2.32633569063
thous km2,default,EU-15,SugarCropC4,6.27430648e-4,5.96462912e-4,5.8743037e-4,5.89918492e-4,6.09226086e-4,6.49788574e-4,6.7407845e-4,6.976563200000001e-4,7.04914868e-4,7.02872651e-4,6.8954353e-4,6.73430094e-4,6.522742039999999e-4,6.323887450000001e-4,6.13479234e-4,5.97831479e-4,5.8018039e-4
thous km2,default,EU-15,tundra,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367
thous km2,default,EU-15,UnsuitableGrassland,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577
thous km2,default,EU-15,UnsuitableShrubland,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382
thous km2,default,EU-15,UnsuitableUnmanagedForest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thous km2,default,EU-15,UnsuitableUnmanagedPasture,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933
thous km2,default,EU-15,urban,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266
thous km2,default,EU-15,Vegetables,13.62916505099,13.08680113609,12.689123958,13.05307750317,13.39343505909,13.68975337161,13.94629310801,14.13569955503,14.31099054959,14.45719859008,14.59037723589,14.70094813549,14.7906098949,14.85946795979,14.90032313004,14.922025487680001,14.90308068465
thous km2,default,Europe_Eastern,biomassGrass,0,2.8027333749997,4.917111781008,7.20803096646,9.404114361403,11.739170708378,13.602207602939,14.680199457705,15.297409913999,15.749966388403001,15.954353984874,16.002210516573,15.895472724743,15.689077435828,15.437279574633,15.203101496211,14.935742921562
thous km2,default,Europe_Eastern,biomassTree,0,14.983214923,25.577997155000002,36.33821311,44.324465623,52.441159995,58.660870899,62.15340668,64.096019243,65.589029184,66.259982389,66.447226392,66.20404167,65.650067398,64.97912521399999,64.431560627,63.778471773
thous km2,default,Europe_Eastern,CornC4,50.33122136686,50.95921782129,51.49761673013,52.337532189271,54.164730381259,57.396172821417,60.033375952772,61.900426948871,62.81536186793,63.343238135473996,63.32124086961,63.45695948705,64.024927286419,64.651635405508,65.161640974099,65.507817726339,65.716343296339
thous km2,default,Europe_Eastern,crops,205.40243695726,205.000436109292,203.168478773657,202.028698280213,201.373700174223,200.664579717772,199.74018170159601,201.362004004193,202.54564756525698,203.271903706655,203.75864639109201,204.187702752978,204.572349429753,204.927125247889,205.177971175964,205.154706685557,205.062048777651
thous km2,default,Europe_Eastern,FodderHerbC4,13.615688481200001,15.3812484671,16.7265449836,17.88082490038,18.919193574999998,19.847033444410002,20.70595199005,21.60656963891,22.45016459951,23.23455668468,23.97423417665,24.60485644227,25.10277239044,25.49646998153,25.74830425818,25.79081561305,25.70696586586
thous km2,default,Europe_Eastern,forest (managed),94.63546840000001,97.4919572,100.4591073,102.9342,105.2813055,107.0673956,108.7511256,110.349268,112.0240342,113.4647328,114.7308539,115.6324312,116.1871848,116.4685636,116.5520593,116.44779510000001,116.17047559999999
thous km2,default,Europe_Eastern,forest (unmanaged),99.40675772,90.44177022,84.06936232999999,77.88027779,72.67972969,67.51906052,63.522760760000004,60.2972785,58.028234525,56.280594661,55.152168177,54.374001651,53.871057536,53.636029705,53.638306159,53.846645726,54.283416537
thous km2,default,Europe_Eastern,Fruits,2.043709760985,2.085499986061,2.128578165187,2.1630170169469998,2.185519843991,2.192755396133,2.193771315671,2.186324918262,2.180381224262,2.168194223635,2.154699888798,2.136449774436,2.113581078532,2.089022684999,2.062041703091,2.032354555831,2.001224401922
thous km2,default,Europe_Eastern,FruitsTree,3.513983251889,3.600255515839,3.6854105454240003,3.759635475354,3.811828893646,3.8437439298,3.85936181095,3.859261513361,3.852706696093,3.821830695832,3.787815869769,3.74962842284,3.7033910181119998,3.6568219459669997,3.603325860849,3.535452797167,3.465890322379
thous km2,default,Europe_Eastern,grass,75.9510242,72.057432,69.21686389999999,66.2616649,63.5101966,60.580717400000005,58.2381736,56.1358166,54.6331465,53.4704667,52.7165098,52.1645643,51.758995399999996,51.5189973,51.4473823,51.5430728,51.8024264
thous km2,default,Europe_Eastern,Legumes,4.9808130349,5.0369443731,5.0892849717,5.1009751827,5.0849701045,5.0319810779,4.9777453058,5.0230354675,5.0753931286,5.117729321300001,5.16057917,5.1933658922,5.2092723795,5.2161391285,5.2146709506999995,5.2036446933,5.1902576784
thous km2,default,Europe_Eastern,NutsSeedsTree,0.375758505511,0.385070996928,0.394713177491,0.401144713948,0.404065297111,0.401999603989,0.398744457174,0.400023279601,0.4004055903,0.399128461792,0.397221074813,0.393677150592,0.388993250757,0.383781270753,0.378604608053,0.373968011904,0.36984067505199997
thous km2,default,Europe_Eastern,OilCropTree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thous km2,default,Europe_Eastern,otherarable,92.12727987000001,85.64621414,81.03334796,76.2666021,71.827327643,67.151746958,63.484618353,60.175705194,57.852781997,56.084050577999996,54.953696867,54.134828207,53.532144477,53.176641042,53.079858911,53.247372936,53.665796148999995
thous km2,default,Europe_Eastern,OtherGrainC4,1.9948489,2.1785284,2.3658558,2.533814,2.6887828,2.8256905,2.9546942,2.9574456000000002,2.9606465,2.9539384,2.9483893,2.9391522,2.921726,2.9013581,2.8774721,2.8473826,2.8167209
thous km2,default,Europe_Eastern,pasture (grazed),62.9510495,64.2693186,65.4913277,66.1181642,66.42401942000001,66.26483959,66.15913972,66.35659172999999,66.87696462,67.4827434,68.20248504,68.88068152,69.45428684000001,69.9581823,70.42849316,70.89265988,71.30406879
thous km2,default,Europe_Eastern,pasture (other),46.46645972,41.45372616,37.92588792,34.50015579,31.50029451,28.514829940000002,26.231016604,24.245374265,22.839970103,21.764774694,21.054671056,20.534192660000002,20.155036514000003,19.924137085,19.836576438,19.88680076,20.076741723999998
thous km2,default,Europe_Eastern,rock and desert,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599
thous km2,default,Europe_Eastern,RootTuber,15.8559437615,15.46021577167,15.09067617555,14.728837116382,14.387675586375,14.053792703548,13.712661534021,13.570463157286,13.432751537737,13.266561737897,13.088717559713,12.885767736056,12.65350087217,12.410127203806,12.160746806072,11.913505284874999,11.655023293181
thous km2,default,Europe_Eastern,shrubs,3.829846701876621,3.660858201772243,3.53910540169518,3.409370501615942,3.2817589015437187,3.14099810146777,3.0279716014070788,2.9213248013543103,2.8452741013165777,2.7865425012872813,2.7486194012682676,2.719886701254685,2.696848201245118,2.681501501239874,2.674832701238864,2.6774245012418607,2.688537801248955
thous km2,default,Europe_Eastern,Soybean,19.398791410999998,19.927997349,20.367870793999998,20.85226211,21.441577001,22.047128152,22.52268818,22.581831331,22.538033107,22.500703799,22.40620297,22.372504828,22.426666268,22.508390041,22.564374615,22.570347078,22.510009009
thous km2,default,Europe_Eastern,tundra,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835
thous km2,default,Europe_Eastern,UnsuitableGrassland,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862
thous km2,default,Europe_Eastern,UnsuitableShrubland,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682
thous km2,default,Europe_Eastern,UnsuitableUnmanagedForest,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001
thous km2,default,Europe_Eastern,UnsuitableUnmanagedPasture,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046
thous km2,default,Europe_Eastern,urban,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996
thous km2,default,Europe_Eastern,Vegetables,6.373945285586,6.432690012003,6.510051957377,6.551660766916,6.5598147316410005,6.530455923644,6.478075740965,6.492753736411,6.50977874101,6.504274500403,6.484083602031,6.444776342552,6.383066875807001,6.3110847882489995,6.232097778731,6.149053263033,6.055166757352
thous km2,default,Europe_Non_EU,biomassGrass,0,1.68323335691,2.53344755104,3.4967049901,4.5386391645,5.7843767381,6.8273963675000005,7.4326030016,7.7603171736,7.9964261495,8.0756802745,8.0714363865,8.0094346624,7.905601752,7.78732964024,7.6830003286899995,7.56119843059
thous km2,default,Europe_Non_EU,biomassTree,0,21.12440879,31.28004116,41.5771139,49.48478,58.274973,65.1438488,68.7925591,70.6028798,71.9632008,72.309889,72.1474789,71.6852887,71.0080425,70.2923078,69.7469056,69.1021816
thous km2,default,Europe_Non_EU,CornC4,22.65720594532,22.95638476116,23.1739104567,23.5625027976,24.319399479359998,25.46391799957,26.43308218517,27.1477407377,27.4825742856,27.647286689330002,27.65534896956,27.802834456299998,28.10969647889,28.46555031035,28.75233206912,28.93440439328,29.05124815833
thous km2,default,Europe_Non_EU,crops,155.09956122345,156.13566579185,156.36117223775,156.25845214363,155.86302144364,155.2815388904,154.34500551283,154.91973971668,155.17675124383,154.97303674215,154.72593335162,154.49298968082,154.21654791196,153.81558507381,153.31295485401,152.56740912887,151.828124124185
thous km2,default,Europe_Non_EU,FodderHerbC4,1.285455240339,1.364342231564,1.416886132805,1.467621877374,1.512987104314,1.556180398524,1.595856599709,1.643085507792,1.689038623244,1.733908842918,1.777180013638,1.817652712251,1.854659844884,1.88742116144,1.912034375231,1.9231155316820001,1.926919485506
thous km2,default,Europe_Non_EU,forest (managed),143.27038,148.159538,153.623532,158.091586,162.104394,165.148712,167.786635,170.105733,172.234832,173.978171,175.44971,176.51743,177.19912,177.58244,177.76317,177.73772,177.53765
thous km2,default,Europe_Non_EU,forest (unmanaged),42.55468803385149,36.30320944986856,32.51888889476685,29.15542373074125,26.43671343184557,23.93611128948071,22.024882291548458,20.55191705504457,19.53133198816596,18.76051865748047,18.26192009535989,17.94708608575844,17.777526550722502,17.73676544071118,17.79265866067033,17.92684316344873,18.15704997038695
thous km2,default,Europe_Non_EU,Fruits,6.0234971137499995,6.281624981342,6.492119269916,6.65400073586,6.78559757287,6.87531916213,6.9562326931800005,7.06279747732,7.15562936991,7.23802885818,7.3219900390929995,7.393062279318,7.442143604802,7.482179014725299,7.496056672620858,7.500605980009431,7.479640340009502
thous km2,default,Europe_Non_EU,FruitsTree,10.972167471,11.182514974,11.363235072,11.490818484,11.562264566,11.564425027,11.53088408,11.555236961,11.557526784,11.530042567,11.484982494,11.407687987,11.306517052,11.187613437,11.057888974,10.925834148,10.789073232
thous km2,default,Europe_Non_EU,grass,219.90070585249998,204.0614072462,192.8379743525,182.11664776519999,172.6722400427,163.4261330892,155.9341618523,149.5713275662,144.9677214538,141.4590131465,139.1472247568,137.6944986737,136.9460607963,136.8493102868,137.2304310084,138.0344227398,139.2945858585
thous km2,default,Europe_Non_EU,Legumes,8.7001420754,8.943879758,9.1527692184,9.3029489997,9.4081400246,9.4607357252,9.4870132767,9.635175737,9.759280047199999,9.8567466805,9.937411613,10.0007952447,10.0446834968,10.0710318632,10.0774488165,10.0676367318,10.0481984459
thous km2,default,Europe_Non_EU,NutsSeeds,0.38450924206,0.39063983753000003,0.39996309554,0.4142126873,0.42659647488,0.43515607664,0.44178228217,0.44432770247000003,0.44541326333,0.44473846178,0.44308654245,0.43999184622,0.43621151603,0.43209154126,0.42786528428,0.42394290831000003,0.42035164867
thous km2,default,Europe_Non_EU,NutsSeedsTree,7.699288934,7.810709791,7.9450183466,8.029526733700001,8.0666482029,8.0367312935,7.9739499753,8.0043844896,8.0063663973,7.9774404668,7.9316171309,7.8664511816000005,7.79244074,7.7152149673,7.6371601739,7.5652308458,7.5012977
thous km2,default,Europe_Non_EU,OilCropTree,9.177367845,9.089725674,8.943146539,8.868750157000001,8.901735375,8.994500493,9.044563807,9.1581220138,9.2124952283,9.2568397479,9.2524492537,9.2465928773,9.2687150858,9.31168278,9.36977362,9.4332536466,9.494445389400001
thous km2,default,Europe_Non_EU,otherarable,62.5509852,56.3018284,52.040149,48.0427633,44.5721519,41.2304672,38.6047834,36.3496424,34.7670046,33.5972738,32.8491017,32.3879273,32.1548225,32.1398831,32.2882108,32.588189299999996,33.043878299999996
thous km2,default,Europe_Non_EU,OtherGrainC4,0.278331929,0.279576719,0.281008124,0.278872778,0.276407887,0.272583501,0.268663724,0.268207818,0.267778572,0.267348933,0.266867743,0.266058651,0.265018512,0.26386339200000003,0.262646608,0.261523416,0.260242661
thous km2,default,Europe_Non_EU,pasture (grazed),155.543202,164.546639,173.257529,181.110476,188.280473,194.496647,199.789106,204.771677,209.095993,212.7826,215.726997,217.874051,219.295891,220.077578,220.389963,220.250754,219.603023
thous km2,default,Europe_Non_EU,pasture (other),36.47367394905504,30.369623770134282,26.371045275282025,22.88880413337344,20.06843678829888,17.545779428793647,15.652236930042601,14.13806470184432,13.093360411884744,12.327855802361011,11.835249717826214,11.532301495306317,11.376838739612914,11.354584634600691,11.427432300353235,11.586806293136739,11.841672152412103
thous km2,default,Europe_Non_EU,rock and desert,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184
thous km2,default,Europe_Non_EU,RootTuber,2.43725345262,2.38955256156,2.3394523435,2.28227414161,2.22329901078,2.16079664619,2.09852810798,2.09304618081,2.08206910485,2.06655836171,2.04813781007,2.02237791224,1.9923282739600001,1.95975918594,1.92634308889,1.89439364261,1.86005651797
thous km2,default,Europe_Non_EU,shrubs,65.8779002658681,61.1081276986244,57.79537638719594,54.64001309883944,51.87286508505141,49.1506526535747,46.951606648351365,45.09675911340713,43.76613369965606,42.76064649983174,42.11657889517566,41.723814442955145,41.53801680993586,41.54626639504146,41.69280367896566,41.96386457561464,42.36549422602011
thous km2,default,Europe_Non_EU,Soybean,2.9948086154999998,2.9667266225,2.9564535927,2.9532708074,2.9725547111,3.0020170217,3.0197168676,2.9981998166,2.971100383,2.9476508639,2.9240659424,2.9158870277,2.9246037009,2.9405607065,2.9552844646,2.9643632341,2.9685344294
thous km2,default,Europe_Non_EU,tundra,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068
thous km2,default,Europe_Non_EU,UnsuitableGrassland,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137
thous km2,default,Europe_Non_EU,UnsuitableShrubland,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567
thous km2,default,Europe_Non_EU,UnsuitableUnmanagedForest,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995
