Units,scenario,region,subsector,output,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
EJ,default,Brazil,biomass,electricity,0.00257134,0.0052344489999999995,0.0105371,0.01831129,0.02742538,0.03615857,0.0432345,0.0518214,0.0633329,0.0767458,0.0930234,0.1108468,0.1281696,0.1459688,0.1630229,0.1780683,0.19333119999999998
EJ,default,Canada,biomass,electricity,0.0454669,0.05435176,0.06475138999999999,0.07520132,0.08393183,0.093469,0.1003137,0.1075232,0.1153526,0.1244093,0.1338449,0.1443647,0.1557744,0.1649669,0.1739478,0.1801269,0.1853514
EJ,default,Central America and Caribbean,biomass,electricity,0.0229582,0.04231902,0.06761549,0.0963724,0.1241929,0.1500434,0.1777079,0.2072208,0.2408391,0.2755698,0.3099543,0.3446174,0.36821,0.39165,0.410619,0.42602,0.441588
EJ,default,Central Asia,biomass,electricity,0.00210141,0.004047854,0.00699245,0.01032165,0.013491079999999999,0.015595689999999999,0.01708633,0.01846909,0.02072256,0.0273324,0.0333274,0.040037,0.04954600000000001,0.057608099999999995,0.0656085,0.0749086,0.0820878
EJ,default,China,biomass,electricity,0.265738,0.3752756,0.4690953,0.5543291,0.6217594,0.697164,0.7491800000000001,0.8003129999999999,0.8518870000000001,0.8981020000000001,0.938453,0.998634,1.133367,1.225109,1.272684,1.284235,1.287592
EJ,default,Colombia,biomass,electricity,0.00588129,0.008327322,0.01132953,0.014856260000000001,0.01830315,0.02142396,0.02466522,0.02825353,0.03251085,0.03780394,0.043745900000000004,0.0496211,0.055353,0.06038350000000001,0.06493850000000001,0.0694048,0.0740132
EJ,default,EU-12,biomass,electricity,0.0466307,0.059332510000000005,0.06923455,0.07891317,0.0866436,0.0937168,0.0977547,0.10057469999999999,0.1051142,0.1129361,0.11943,0.1263078,0.1383384,0.14416800000000002,0.1495952,0.1536723,0.1564389
EJ,default,EU-15,biomass,electricity,0.244307,0.3933349,0.4723287,0.549747,0.6155105999999999,0.723923,0.766765,0.8102779999999999,0.876548,0.951077,1.017334,1.107669,1.1787839999999998,1.218323,1.2510729999999999,1.264704,1.279997
EJ,default,Europe_Eastern,biomass,electricity,0.00128428,0.002890293,0.0057220050000000005,0.00915188,0.01295424,0.01627311,0.01929935,0.022194890000000002,0.02580122,0.0306403,0.03538765,0.0417916,0.0492389,0.056080599999999994,0.0634125,0.0708307,0.0779904
EJ,default,Europe_Non_EU,biomass,electricity,8.41491e-4,0.002734398,0.00603935,0.0100458,0.0143823,0.01932361,0.023260830000000003,0.02748463,0.03290997,0.039743600000000004,0.0477838,0.0574502,0.06838949999999999,0.0793919,0.0913642,0.1024594,0.1140488
EJ,default,European Free Trade Association,biomass,electricity,0.00339899,0.012817545999999999,0.02217218,0.031538409999999996,0.040348419999999996,0.047993759999999996,0.05564184,0.0641754,0.0741798,0.08437080000000001,0.09355809999999999,0.10174710000000001,0.1082732,0.1105136,0.1114194,0.111304,0.11049439999999999
EJ,default,India,biomass,electricity,0.147973,0.33080719999999997,0.5364165,0.7845530000000001,1.030265,1.25845,1.477201,1.697761,1.917842,2.146363,2.377302,2.599046,2.837491,3.037637,3.1976700000000005,3.3149100000000002,3.42449
EJ,default,Indonesia,biomass,electricity,0.00422383,0.009418226,0.01858958,0.03225307,0.05014974,0.0705622,0.0909643,0.1115337,0.1327546,0.1563665,0.1807124,0.2082911,0.2417649,0.2737704,0.3064441,0.336599,0.365492
EJ,default,Japan,biomass,electricity,0.114317,0.12294308,0.12706130999999998,0.12786485,0.12722272,0.1248283,0.1187642,0.1121617,0.11119589999999999,0.1138471,0.1136705,0.1123343,0.11439250000000001,0.114898,0.1154559,0.11515230000000001,0.112196
EJ,default,Mexico,biomass,electricity,0.0143932,0.03179406,0.05583783,0.08307880000000001,0.1080462,0.1312463,0.1489597,0.1645378,0.1812131,0.1972545,0.2131386,0.22965259999999998,0.2407221,0.2480479,0.25430769999999997,0.2557379,0.2564935
EJ,default,Middle East,biomass,electricity,0.00270262,0.007797025,0.01982588,0.036484050000000004,0.055324399999999996,0.0728948,0.08746730000000001,0.0995335,0.11466599999999999,0.1323513,0.1522314,0.1795153,0.21154,0.24384909999999999,0.278104,0.32986000000000004,0.385883
EJ,default,Pakistan,biomass,electricity,0.00571492,0.011271709999999999,0.024652840000000002,0.04492749,0.0751388,0.12261079999999999,0.17181690000000002,0.2191091,0.2611335,0.312241,0.388135,0.47953,0.576811,0.677334,0.773983,0.872406,0.978168
EJ,default,Russia,biomass,electricity,0.00417739,0.008661118999999998,0.01714793,0.02731849,0.037342360000000005,0.04139775,0.04362246,0.0456318,0.05124820000000001,0.0665177,0.07778109999999999,0.092249,0.1114812,0.1284461,0.1442563,0.1619791,0.175514
EJ,default,South Africa,biomass,electricity,9.36488e-4,0.0024498999999999996,0.006192990000000001,0.01142435,0.017606160000000003,0.02444531,0.031323989999999996,0.0386847,0.0476679,0.0566448,0.06544839999999999,0.0756116,0.08456079999999999,0.0940773,0.10542399999999999,0.1156254,0.1255488
EJ,default,South America_Northern,biomass,electricity,2.06266e-5,1.86215e-5,1.52824e-5,1.23564e-5,4.22257e-4,0.0014463520000000001,0.002424058,0.003414758,0.0046072,0.005707749999999999,0.0070864000000000005,0.00885862,0.0106883,0.01303945,0.01628319,0.019612440000000002,0.022691700000000002
EJ,default,South America_Southern,biomass,electricity,0.0119316,0.02601807,0.046401880000000006,0.0675614,0.086973,0.1036092,0.1162397,0.1265026,0.13641599999999998,0.1478702,0.1591862,0.1698538,0.1747155,0.1757442,0.1719489,0.166074,0.1597947
EJ,default,South Asia,biomass,electricity,0.00229076,0.0069477459999999994,0.01422903,0.0237471,0.03716379,0.0550516,0.0776414,0.10565659999999999,0.140865,0.1837638,0.2359291,0.2927536,0.353535,0.418246,0.484687,0.551545,0.61619
EJ,default,South Korea,biomass,electricity,0.00777099,0.010346636000000001,0.013245219999999999,0.016820230000000002,0.0204808,0.023396269999999997,0.02567794,0.027390329999999997,0.02993794,0.03223095,0.03409178,0.037231,0.0436126,0.0482364,0.052750500000000006,0.0562839,0.05901390000000001
EJ,default,Southeast Asia,biomass,electricity,0.0388565,0.07117847000000001,0.1095555,0.1563682,0.2050222,0.2531343,0.29883000000000004,0.33923990000000004,0.38033609999999995,0.428925,0.477308,0.530232,0.577931,0.615208,0.643707,0.6668970000000001,0.687403
EJ,default,Taiwan,biomass,electricity,0.0121323,0.016331283000000002,0.02033676,0.02539422,0.02988702,0.0327037,0.03489664,0.036124250000000004,0.03842,0.0431984,0.0467491,0.050823099999999996,0.0542899,0.0571053,0.0594075,0.061052999999999996,0.0620775
EJ,default,USA,biomass,electricity,0.153471,0.2137232,0.2685358,0.3147692,0.3531494,0.40441499999999997,0.45984899999999995,0.5027429999999999,0.551482,0.629132,0.678607,0.749307,0.753036,0.790141,0.840077,0.904371,0.9580150000000001
EJ,defaultnz,Africa_Eastern,biomass,electricity,0.00384741,0.6010117368983,0.64108671826,0.721988335,0.7986559329999999,0.885893895,0.9872164247999999,1.1328187326,1.3183189388999998,1.5252351594,1.7678685076,1.8993063556,2.0537615007,2.220588415,2.4636709851000003,2.7231911086,3.0003734520000003
EJ,defaultnz,Africa_Northern,biomass,electricity,0.00289724,0.09680660996000001,0.16270836209,0.23991527418,0.32431604509,0.40690561053,0.4721029129,0.5508724619900001,0.6422599756,0.75103321606,0.91719492756,1.08975802664,1.23686658273,1.32873906155,1.42608303423,1.52050576464,1.63059290368
EJ,defaultnz,Africa_Southern,biomass,electricity,3.43408e-4,0.306630132333,0,0,0.11987071581099999,0.2098893051,0.30795221759999997,0.35346190929,0.39386808206,0.4327068271,0.5068225885900001,0.58225022883,0.6510891544,0.5783041933,0.7521460719,0.9494626281,1.1114288160999999
EJ,defaultnz,Africa_Western,biomass,electricity,1.63183e-5,1.229155004843795,0,0.6363471062353,0.850412303,1.186786799,1.5153562616,1.8600787763,2.2582251722,2.6796855265,3.1945104808,3.5164437743,3.8536264297000002,3.9151010056,4.5210203446,5.0744633864,5.6807267965
EJ,defaultnz,Argentina,biomass,electricity,0.00685745,0.0361582024,0.065434279,0.0956652057,0.12750894025,0.13989471679999999,0.13462890989,0.13428147845,0.14018831325,0.15775889671,0.18269790308,0.19959912301,0.202955996173,0.195025920671,0.18954990095000002,0.18620849805,0.18384210312399998
EJ,defaultnz,Australia_NZ,biomass,electricity,0.0027009,0.02156402,0.057773896,0.09598454149999999,0.1370362715,0.16706440625000002,0.17513721230999998,0.18957246207,0.21939383428,0.25267932744,0.29412650318,0.33262904623899997,0.35710593927900003,0.361020286445,0.36448319842,0.36800920756300004,0.374748528195
EJ,defaultnz,Brazil,biomass,electricity,0.00188681,0.0174402128,0.0329307666,0.0486848989,0.0666284258,0.0634541181,0.0533192607,0.0514326161,0.057047170200000004,0.0679209593,0.0791211973,0.0947952435,0.11818998683,0.1325875319,0.1451556364,0.1586668771,0.1749885693
EJ,defaultnz,Canada,biomass,electricity,0.0634838,0.143614867,0.205000028,0.27532496619999997,0.3570197207,0.3954471012,0.4023095958,0.4159525756,0.44197098669999996,0.47814513122999996,0.52282508791,0.54184454337,0.54085031098,0.51237698462,0.49296157763000004,0.47554987833,0.45438103549000003
EJ,defaultnz,Central America and Caribbean,biomass,electricity,0.0239622,0.3458448,0.4223627372,0.5065333414,0.5868194429,0.6435457340999999,0.6411185025,0.6451402977999999,0.6714090462,0.7004912856000001,0.7532041396,0.7926353074,0.81208768797,0.770683456,0.78203400719,0.78775826346,0.80119037764
EJ,defaultnz,Central Asia,biomass,electricity,0.00171732,0.0590040118,0.0894532731,0.12513648742,0.17509968733,0.21254080605999998,0.251315029724,0.289350805938,0.319779573584,0.344070035678,0.402788897768,0.438788345092,0.4805599341282,0.5297040339633,0.5643960469961,0.6024800797429001,0.655750402378
EJ,defaultnz,China,biomass,electricity,0.276164,1.28307993,1.979177,2.77606663,3.6347797,4.464838194,5.213074432,5.956860514,6.342278777,6.4723848208,6.6031637585,6.783412374,6.9271246953,6.9018446989,6.97186684182,6.72969814083,6.39926404996
EJ,defaultnz,Colombia,biomass,electricity,0.00543867,0.014866908199999999,0.031508575,0.049271531900000005,0.0672202762,0.0841778498,0.10278469405,0.1143754484,0.12607945110000002,0.13915115223,0.15543065249000002,0.17900082935,0.19327880313999998,0.20204680652999998,0.20628210923,0.20856425972,0.21227376576
EJ,defaultnz,EU-12,biomass,electricity,0.0680592,0.156789485,0.219263385,0.283085746,0.36252688699999996,0.4015889195,0.370838294,0.3467869704,0.3546529709,0.38227815589999997,0.415029334,0.4257254113,0.44212821451,0.42800601719,0.40451877603999997,0.38030638085,0.35170127731
EJ,defaultnz,EU-15,biomass,electricity,0.324252,0.9348366,1.26865265,1.6334765400000002,2.063311299,2.2916519309999996,2.037074487,1.915433263,1.964958062,2.14088833,2.3817811779999998,2.439829715,2.4750649176,2.4042254719,2.3200028067,2.2202773683,2.1062646778
EJ,defaultnz,Europe_Eastern,biomass,electricity,0.00150675,0.06338868310000001,0.0851997051,0.11047202069,0.13781818933999998,0.15788950292,0.176820995961,0.203281197182,0.225234811879,0.249785914418,0.279765987153,0.298417773237,0.31638938859099996,0.314303927671,0.33019782738,0.340269781473,0.346020311433
EJ,defaultnz,Europe_Non_EU,biomass,electricity,0.00105317,0.029560452400000003,0.0564496194,0.0821976026,0.11346614420000001,0.1442351849,0.17909150795,0.22742577462,0.26376141821,0.29212616167,0.31953638023000003,0.33948235355,0.36908479385,0.40127085695,0.43025529261,0.45691264253999997,0.48173649511
EJ,defaultnz,European Free Trade Association,biomass,electricity,0.00372502,0.056264730400000004,0.062694829999999993,0.082343142,0.1069358909,0.1254281272,0.13189209429999998,0.1374805371,0.14794014879999998,0.1550671979,0.16478622110000002,0.1842098333,0.18959535731,0.16490274168,0.1639204203,0.157764562,0.1501646128
EJ,defaultnz,India,biomass,electricity,0.276219,1.52189829,2.3826228,3.4365994,4.63137711,5.780436460000001,7.00212657,7.54178466,8.08272473,8.654402012,9.328937948,10.045384184,10.654547986,11.0160906165,11.1615326139,11.1413009816,11.0951674811
EJ,defaultnz,Indonesia,biomass,electricity,0.00403294,0.025499173,0.046513724,0.069940494,0.10877732600000001,0.15848114800000002,0.24686039199999998,0.319533883,0.385265632,0.45182688190000003,0.5168434888,0.5530628036,0.6148585762000001,0.6748097189,0.7198435725,0.7541280003,0.7856804974
EJ,defaultnz,Japan,biomass,electricity,0.123359,0.32948019,0.428264461,0.47254331400000005,0.4957885218,0.4825819253,0.41070513410000004,0.405114998,0.4328134031,0.44865053359999996,0.4342342186,0.4354966735,0.43281060986000003,0.33234682768,0.26581456471,0.22455625268,0.19577082707000001
EJ,defaultnz,Mexico,biomass,electricity,0.0204259,0.206528879,0.399001232,0.5793338570000001,0.752380272,0.7874876860000001,0.792002279,0.8107470246,0.8413808497999999,0.8710323961,0.8953477315,0.8912056560999999,0.89147709059,0.89132342121,0.86857823297,0.8182812232400001,0.78021484378
EJ,defaultnz,Middle East,biomass,electricity,0.00187452,0.1216996702,0.1760658282,0.27637462160000004,0.3940688219,0.4620321459,0.5424789266000001,0.67307649922,0.82248428588,1.00377573354,1.28066539244,1.51257938151,1.69943596166,1.82988425905,2.00339394799,2.16258336426,2.35300346523
EJ,defaultnz,Pakistan,biomass,electricity,0.00991323,0.21407257142699998,0.28185338061,0.391918586,0.559181724,0.7460511052,0.8403679475,0.9263278740600001,1.1266394,1.3531926749299998,1.6066793388,1.8164095446,1.97782853576,2.09071460024,2.28502697321,2.45165821246,2.60634723804
EJ,defaultnz,Russia,biomass,electricity,0.0126149,0.041901653,0.072443169,0.109698198,0.15528244100000002,0.19380827700000003,0.2368844066,0.28786680801000003,0.35256086419,0.41524476705,0.48564391515,0.52873766013,0.59574311556,0.65203344188,0.70268197219,0.76030217751,0.83116999053
EJ,defaultnz,South Africa,biomass,electricity,0.00170684,0.012684516,0.026074319999999998,0.0377869,0.06447419,0.125605393,0.2089634716,0.228873988,0.2311138914,0.2416340878,0.2569806246,0.2776904775,0.30813610009,0.33998440820000003,0.36284160149,0.37238648983,0.3814713488
EJ,defaultnz,South America_Northern,biomass,electricity,5.28075e-6,0.380681,0.04050130140841,0.02387250136594,0.03188160110412,0.044654700698486,0.084679900391105,0.157060000279418,0.205168000129076,0.25224,0.347227,0.39790381626195,0.42460425356085,0.083308093292259,0.14347980407404,0.151824501399257,0.171415803390758
EJ,defaultnz,South America_Southern,biomass,electricity,0.00621869,0.34834910317,0.34652404340000004,0.39471472762,0.46950456245,0.5059692333,0.5578199986,0.62970377836,0.68406317521,0.72978864656,0.7825625832299999,0.8184722401000001,0.8415920746990001,0.663053924161,0.708054077447,0.712720296557,0.689937949287
EJ,defaultnz,South Asia,biomass,electricity,0.00474027,0.189715560078,0.22718673960000002,0.29068330419,0.37274408667000003,0.4550328329,0.5454348932299999,0.64154880152,0.75026413813,0.88691451735,1.03104382234,1.14414499264,1.25654274197,1.33867882522,1.47604108873,1.60094682684,1.74425744842
EJ,defaultnz,South Korea,biomass,electricity,0.00784294,0.011803216,0.011696654,0.01173888,0.020525733,0.029783906000000002,0.037756242700000005,0.0321769828,0.0236410022,0.022029901,0.0231114902,0.03841217138,0.04968091574,0.06180681447,0.07437707257,0.08265822588999999,0.08734700947
EJ,defaultnz,Southeast Asia,biomass,electricity,0.0514993,0.759876064,1.061024574,1.387917141,1.776242328,2.0576238884,2.3254553731,2.4541759457,2.6285904731,2.7920837871999997,2.9240673812,2.9526405208,3.0173360833,2.8990561149999996,2.8419352594,2.7786893609,2.6924238454
EJ,defaultnz,Taiwan,biomass,electricity,0.0127672,0.035164783,0.06941835,0.112544838,0.16307754900000002,0.144096981,0.08633425,0.0654508181,0.0576327451,0.0542127172,0.0561008416,0.0601938489,0.0601594159,0.0582362443,0.05459505109999999,0.0520136126,0.050301959099999995
EJ,defaultnz,USA,biomass,electricity,0.362882,0.79657678,1.06574454,1.4005197800000002,1.818351504,2.2227911799999998,2.735609909,2.913661095,2.908579714,2.865063938,3.0085028960999995,3.146412029,3.3547270799,3.3985015101,3.3733511685,3.3446809010000003,3.3126990655
